product_id,brand,product,category,subcategory,price,size,image,no_of_reviews,about_the_product,ingredients,how_to_use
pimprod2045645,Naturium,Azelaic Topical Acid 10%,Treatment & Serums,Face Serums,$19.99,1.0 oz,https://media.ulta.com/i/ulta/2627282?w=100&h=100&fmt=auto,308 Reviews,"Benefits
Gently exfoliates
Helps reduce dark spots
Balances excess oil
Fragrance free
Vegan, paraben & cruelty free
Key Ingredients
High concentration of Glycinated Azelaic Acid, Niacinamide, Vitamin C and Coffee Seed Extract: minimizes skin imperfections such as congestion, redness, dullness and discoloration
Research Results
CLINICALLY PROVEN RESULTS*
100% of subjects showed improvement in exfoliation in 8 weeks*
82% of subjects showed reduced redness in 8 weeks*
*In an 8-week clinical study on subjects (women & men), representation across all skin types & self-perceived sensitive skin","Water, Propanediol, Potassium Azeloyl Diglycinate, Polyacrylate Crosspolymer-6, Niacinamide, Ethyl Ascorbic Acid, Caprylyl Glycol, Coffea Arabica (Coffee) Seed Extract, Sodium Hyaluronate, Phenylpropanol, Phenoxyethanol, Citric Acid, Potassium Chloride, Glycerin, Chlorphenesin, Tocopherol, Potassium Sorbate, Sodium Benzoate.","Shake well. Apply an even layer of the azelaic acid serum onto face, neck and chest, avoiding the eye area. For best results, follow with a moisturizer. If mild sensitivity or redness occurs, reduce frequency of use until skin adjusts. Wear SPF during the day. Patch test prior to use is advised.
If mild sensitivity or redness occurs, reduce frequency of use until skin adjusts. Wear SPF during the day. Patch test prior to use is advised."
pimprod2049163,Eucerin,Radiant Tone Daily Face Lotion SPF 30 Dark Spot Corrector,Suncare,Sunscreen,$32.99,1.7 oz,https://media.ulta.com/i/ulta/2634616?w=100&h=100&fmt=auto,560 Reviews,"Benefits
Helps minimize the look of persistent dark spots due to sun exposure, aging and imperfections
Moisturizer with SPF 30 Broad Spectrum sunscreen helps prevent dark spots from reappearing when used regularly
Features
Lightweight, non-sticky daily facial lotion
Suitable face moisturizer SPF 30 for all skin types, even sensitive skin
Key Ingredients
Formulated with Thiamidol, helps reduce the look of dark spots and with Broad Spectrum SPF 30 sunscreen, helps prevent their reappearance when used regularly","Active: Avobenzone 3% , Homosalate 8%, Octisalate 4.5%, Octocrylene 9%.\\Inactive: Water, Glycerin, Alcohol Denat., Glyceryl Stearate, Silica, Butylene Glycol Dicaprylate/Dicaprate, C12-15 Alkyl Benzoate, Cetearyl Alcohol, Dibutyl Adipate, Silica Dimethyl Silylate, Tocopherol, Isobutylamido Thiazolyl Resorcinol, Glycyrrhiza Inflata Root Extract, Sodium Stearoyl Glutamate, Glyceryl Behenate, Polyglyceryl-6 Octastearate, Xanthan Gum, Phenoxyethanol, Ethylhexylglycerin, Disodium EDTA, Sodium Chloride, Fragrance.","For sunscreen use, apply and use as directed on product Drug Facts box labeling, along with Sun Protection Measures. Limit the collective use of Radiant Tone skincare products to four times daily.
Precautions: Keep out of reach of children. For external use only. Avoid contact with eyes. Discontinue use if irritation occurs."
pimprod2049076,cocokind,Electrolyte Water Cream,Moisturizers,Face Moisturizer,$19.99,1.7 oz,https://media.ulta.com/i/ulta/2632910?w=100&h=100&fmt=auto,233 Reviews,"Benefits
Unique gel texture absorbs quickly with a shine-free, non-sticky finish
Optimized formula locks in lightweight, calming hydration
Visibly calms stressed, irritated skin and reduces redness
Helps replenish and maintain optimal moisture levels
Helps improve skin barrier strength and restores moisture balance to dehydrated skin
Dermatologist Tested and Clinically Tested for Sensitive Skin
Perfect for combo, oily, and blemish-prone skin, daytime skin prep, or anytime you want a weightless, smooth finish
Key Ingredients
Electrolyte Blend (magnesium PCA, zinc PCA, sodium PCA) Optimizes performance of the formula's hydrating ingredients and supports skin’s own natural moisturizing factors to balance moisture levels, support healthy skin barrier function, and defend against environmental stress.
Magnesium PCA: activates natural skin functions to revitalize dull, lackluster skin, while also supporting the skin barrier.
Zinc PCA: helps visibly calm stressed skin, reduce redness, and control oil.
Sodium PCA: helps balance skin’s hydration levels over time and keeps skin looking plump.
Beta Glucan: Delivers hydration that can outperform many forms of hyaluronic acid and supports optimal skin barrier function
Glycerin: Powerful humectant draws in moisture helping to hydrate, soften, and soothe skin's appearance.
Microalgae peptides: Sustainably cultivated, helps protect sensitive skin from signs of stress and redness.","Water/Eau, Glycerin, Propanediol, Coco-Caprylate/Caprate, Caprylic/Capric Triglyceride, Sodium Acrylates Copolymer, Pentylene Glycol, Magnesium Pca, Sodium Pca, Zinc Pca, Manganese Pca, Beta-Glucan, Chlamydomonas Extract, Sea Water (Maris Aqua) (Eau De Mer), Ceramide Np, Lecithin, Caprylyl Glycol, Glyceryl Acrylate/Acrylic Acid Copolymer, Maltodextrin, Aloe Barbadensis Flower Extract, Curcuma Longa (Turmeric) Root Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Coccinia Indica Fruit Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Ocimum Sanctum Leaf Extract, Ethylhexylglycerin.","Dispense 2-3 pumps onto clean skin and gently massage over the face and neck. Cream can be used in the morning and/or evening to soften, plump, and revitalize skin."
pimprod2007113,The Ordinary,Natural Moisturizing Factors + Hyaluronic Acid Daily Moisturizer,Moisturizers,Face Moisturizer,$14.00,3.3 oz,https://media.ulta.com/i/ulta/2551163?w=100&h=100&fmt=auto,"2,175 Reviews","Benefits
Replenishes lost moisture
Maintains healthy-looking skin
Provides enhanced barrier support
PH 6.50 - 7.00
Key Ingredients
Hyaluronic acid
Triglycerides
Ceramides
Formulated Without
Fragrance
Alcohol
Gluten
Nuts
Oil
Silicone
Parabens
Sulfates
Mineral Oil
Methylchloroisothiazolinone
Methylisothiazolinone
Animal Oils
Coal Tar Dyes
Formaldehyde
Mercury
Oxybenzone","Aqua (water), Caprylic/capric Triglyceride, Cetyl Alcohol, Propanediol, Stearyl Alcohol, Glycerin, Sodium Hyaluronate, Arginine, Aspartic Acid, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Glucose, Maltose, Fructose, Trehalose, Sodium Pca, Pca, Sodium Lactate, Urea, Allantoin, Linoleic Acid, Oleic Acid, Phytosteryl Canola Glycerides, Palmitic Acid, Stearic Acid, Lecithin, Triolein, Tocopherol, Carbomer, Isoceteth-20, Polysorbate 60, Sodium Chloride, Citric Acid, Trisodium Ethylenediamine Disuccinate, Pentylene Glycol, Triethanolamine, Sodium Hydroxide, Phenoxyethanol, Chlorphenesin.","The Ordinary recommends performing a patch test prior to incorporating a new product into your skin care routine.
Apply after serums as needed for effective surface hydration."
pimprod2045568,The Ordinary,"Squalane + Amino Acids Hydrating Lip Balm for Lips, Elbows, and Cuticles",Lips,Lip Balms & Treatments,$9.50,0.50 oz,https://media.ulta.com/i/ulta/2626327?w=100&h=100&fmt=auto,856 Reviews,"Benefits
Significantly improves appearance of dryness on the lips immediately after use
Instant Hydration
Soften Lips
Conditions Dry Lips
Key Ingredients
Squalane
Amino Acids","Squalane, Sorbitan Olivate, Aqua (Water), Trihydroxystearin, Betaine, Jojoba Esters, Helianthus Annuus Seed Wax, Sodium Pca, Pca, Serine, Alanine, Arginine, Proline, Glycine, Glutamic Acid, Lysine Hcl, Threonine, Sodium Lactate, Adansonia Digitata Seed Oil, Caprylic/Capric Triglyceride, Acacia Decurrens Flower Wax, Polyglycerin-3, Hydroxymethoxyphenyl Decanone, Tocopherol, Calcium Gluconate, Gluconolactone, Sodium Benzoate.","Apply to lips, cuticles, and elbows as needed."
pimprod2043280,Sun Bum,Daily 50 Body Lotion,Suncare,Sunscreen,$23.99,8.0 oz,https://media.ulta.com/i/ulta/2619925?w=100&h=100&fmt=auto,187 Reviews,"Benefits
For All Skin Types, Broad Spectrum Protection, Dermatologist Tested, Paraben Free, Hawaii Act 104 Reef Compliant.
Key Ingredients
Antioxidants & Vitamin E
Formulated Without
Sulfates
Parabens
Oxybenzone
Octinoxate","Active: Avobenzone 3%, Homosalate 8%, Octisalate 5%, Octocrylene 9%.
Inactive: Water, Butyloctyl Salicylate, Polymethylsilsesquioxane, Fragrance, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Aminomethyl Propanol, Ethylhexylglycerin, Glycerin, Isododecane, Lysolecithin, Phenoxyethanol, Polyglyceryl-6 Behenate, Polyglyceryl-6 Stearate, Pongamia Pinnata Seed Extract, Propanediol, Pullulan, Sclerotium Gum, Silica, Sodium Polyacrylate, Tetrahexyldecyl Ascorbate, Tocopherol, Trisodium Ethylenediamine Disuccinate, Xanthan Gum.","Dispense Daily 50 Body Lotion into hands and apply liberally all over body 15 minutes before sun exposure. Reapply every 80 minutes and more frequently after swimming/sweating, or towel drying.
Precautions: For external use only. Do not use on damaged or broken skin. When using this product keep out of eyes. Rinse with water to remove. Stop use and ask a doctor if rash occurs.Keep out of reach of children. If swallowed, get medical help or contact a Poison Control Center immediately."
pimprod2040491,Lancôme,Rénergie Lift Multi-Action Ultra Eye Cream,Eye Treatments,Eye Cream,$85.00,0.5 oz,https://media.ulta.com/i/ulta/2612982?w=100&h=100&fmt=auto,945 Reviews,"Features
Rénergie Lift Multi-Action Ultra Eye Cream - Dark Circle Correcting Eye Cream with Hyaluronic Acid & Caffeine is a silky, anti-aging eye cream that visibly reduces dark circles, depuffs eye bags, and smooths fine lines for re-hydrated, younger-looking eyes
Infused with Hyaluronic Acid, Caffeine, Linseed Extract and Cocoa Seed Butter, the creamy formula melts onto skin to instantly smooth and fill the delicate eye area with all-day hydration
Visibly revitalized, skin looks more radiant and tighter, as if lifted after a good night's sleep
Benefits
Clinical Dark Circle Efficacy Assessed by Dermatologist*:
Clinically proven to reduce the visibility and color intensity of dark circles.
*Based on expert grading in an 8-week clinical study.
In 8-week consumer self-assessment tests on 61 women:
After 1 use: women said that they didn't feel they needed to use as much under-eye concealer.
After 2 weeks: women said skin felt firmer and looked healthier with less visible dark circles.
After 1 jar: women said skin looked younger, with signs of fatigue visibly reduced.
Suitable for all skin types and sensitive eyes. Dermatologist-tested and ophthalmologist-tested for safety.
Key Ingredients
Hyaluronic Acid - known for its ability to enhance moisture retention and skin hydration, and to help strengthen skin's moisture barrier functions
Caffeine - known for its ability to help reduce the appearance of under-eye bags, puffiness and dark circles, and to help support antioxidant protection against free radicals, which can cause skin damage
Linseed Extract - known for its anti-aging properties and abilities to help reduce signs of aging linked to collagen loss, including helping to: reduce wrinkles and increase firmness","Aqua / Water / Eau, Theobroma Cacao Seed Butter / Cocoa Seed Butter, Dimethicone, Glycerin, Isohexadecane, Propanediol, Alcohol Denat., Glyceryl Stearate, PEG-20 Stearate, PEG/Ppg/Polybutylene Glycol-8/5/3 Glycerin, Stearic Acid, PEG-100 Stearate, Palmitic Acid, Octyldodecanol, Ci 77891 / Titanium Dioxide, Ci 16035 / Red 40, C13-14 Isoparaffin, Guanosine, Mica, Secale Cereale Seed Extract / Rye Seed Extract, Sodium Acetylated Hyaluronate, Hydrolyzed Soy Protein, Hydrolyzed Linseed Extract, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Adenosine, Acetyl Tetrapeptide-9, Caffeine, Trisodium Ethylenediamine Disuccinate, Polyacrylamide, Dimethiconol, Limonene, Pentylene Glycol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tin Oxide, Benzyl Alcohol, Caprylyl Glycol, Capryloyl Salicylic Acid, Myristic Acid, Geraniol, Laureth-7, Parfum / Fragrance.","Use daily, in the morning and at night, on a cleansed and makeup-free face after using your eye serum, and before using your face serum and facial moisturizer.
How to Apply: Gently dab a pea-sized amount of the cream along the lower eye contours (under-eye area), then smooth the cream all around the eye area using light strokes, from the inner to outer corners of the eyes, until the cream is completely absorbed.
Pro Tip: Target signs of aging and fatigue with a Re-Energizing Eye Massage: After applying the eye cream, form a small ""peace sign"" by placing your index and middle fingers on each side of your eyebrow, then press and lift the eyes by using light pressure to slide your fingers from the base of your eyebrows to the tip. Repeat this step 3 times. Then, help depuff and correct the appearance of dark circles by using your ring finger to gently tap along the lower eye contour from the inner corner to the temples.
Follow with: Rénergie Lift Multi-Action Ultra Cream SPF 30 or Rénergie Lift Multi-Action Ultra Oil-Free Lotion SPF 30."
pimprod2043784,Good Molecules,Vitamin C Serum with Oryzanol,Treatment & Serums,Face Serums,$14.00,1.0 oz,https://media.ulta.com/i/ulta/2620833?w=100&h=100&fmt=auto,72 Reviews,"Key Ingredients
Two forms of advanced Vitamin C (Ascorbyl Glucoside and Magnesium Ascorbyl Phosphate) at 8.0% to help prevent early skin aging signs and improve the overall skin appearance.
1.0% Kojic Acid Ester to help even the skin tone and fade the appearance of sunspots.
1.0% Oryzanol, a powerful antioxidant found in rice bran oil, helps to boost Vitamin C and promotes a brighter complexion.","Water, Propanediol, Ascorbyl Glucoside, Maranta Arundinacea Root Extract, Magnesium Ascorbyl Phosphate, Caprylic/Capric Triglyceride, Sodium Citrate, Sorbitan Olivate, Cetearyl Olivate, Oryzanol, Kojic Dipalmitate, Butylene Glycol, Cetyl Palmitate, Sorbitan Palmitate, Sodium Hydroxide, Sclerotium Gum, Acacia Senegal Gum, Caprylyl Glyceryl Ether, Xanthan Gum, Hydroxyacetophenone, Tocopheryl Acetate, Citric Acid, Caprylhydroxamic Acid, Sclerocarya Birrea Seed Oil, Bisabolol, Hydrolyzed Rice Extract, Glycolipids.","Apply a few pumps in the morning or at night before oils, creams, and moisturizers. Suitable for daily use.
Precautions: Layering with other acids (AHAs, BHAs) and retinoids may heighten skin sensitivity - discontinue use or adjust your routine. Wear SPF during the daytime. For external use. Avoid contact with eyes."
pimprod2043759,PEACH & LILY,Ultra Plush Rich Cream,K-Beauty,,$45.00,1.69 oz,https://media.ulta.com/i/ulta/2620276?w=100&h=100&fmt=auto,103 Reviews,"Benefits
Deeply relieves and quenches dry skin with an instant flood of moisture
Clinically proven to deliver 100 hours of hydration*
Transforms tight, flaky skin to soft, dewy skin with luxe nutrients and lipids
Supports the hydrolipid barrier and seals moisture deep within skin for an Ultra Plush glow
Replenishes moisture reservoirs (Aquaporins) and supports natural moisturizing factors
100% Worry Free: Peach & Lily formulas are non-toxic, alcohol-free, fragrance-free, & gluten-free
Key Ingredients
Aquaporin Boosters + Polyglutamic Acid: intelligently boost skin's moisture reservoirs for deep, long-lasting hydration
5% Glycerin + 5 Hyaluronic Acids: floods skin with moisture
Red Ginseng: rejuvenates dull, tired skin and fights signs of aging
Marula, Rosehip and Babassu Oil Blend: nourishes, protects and supports the lipid barrier
Tremella: celebrated for binding up to 500 times its weight in water, sinks in deep and imparts radiance from within
Research Results
Significantly increases skin hydration instantly*
Delivers 100 hours of hydration*
Improves the skin barrier within minutes*
*Based on instrumental clinical study by expert clinical graders","Water, Butylene Glycol, Glycerin, Hydrogenated Polyisobutene, Caprylic/Capric Triglyceride, Hydrogenated Polydecene, Cetearyl Alcohol, 1,2-Hexanediol, C10-18 Triglycerides, Polyglyceryl-3 Methylglucose Distearate, Cetyl Ethylhexanoate, Butyrospermum Parkii (Shea) Butter, Phytosphingosine, Squalane, Polyglutamic Acid, Panax Ginseng (Red Ginseng) Root Extract, Orbignya Oleifera Seed Oil, Sclerocarya Birrea Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Rosa Canina Fruit Oil, Panthenol, Sodium PCA, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Glucose, Hyaluronic Acid, Sodium Hyaluronate, Ceramide NP, Xylityglucoside, Anhydroxylitol, Xylitol, Arginine, Methionine, Cysteine, Palmitic Acid, Houttuynia Cordata Extract, Tremella Fuciformis (Mushroom) Extract, Hydrogenated Lecithin, Sodium Hyaluronate Crosspolymer, Phytosteryl Macadamiate, Adansonia Digitata Seed Extract, Sophora Angustifolia Root Extract, Punica Granatum Fruit Extract, Prunus Serotina (Wild Cherry) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Portulaca Oleracea Extract, Lens Esculenta (Lentil) Fruit Extract, Malus Domestica Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Gardenia Florida Fruit Extract, Stearic Acid, Cetearyl Olivate, Cetearyl Glucoside, Sorbitan Isostearate, Sorbitan Olivate, Glyceryl Stearate SE, Ethylhexyl Palmitate, Pentylene Glycol, Polyglyceryl-10 Laurate, Dextrin,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyacrylate-13, Carbomer, Ethylhexylglycerin, Caprylyl Glycol.","Massage onto clean skin as your moisturizer step. Use daily, AM and PM. For best results, apply after Super Oasis Concentrated Serum.
For external use only. Avoid contact with eyes. Keep out of reach of children. Store in a cool, dry place."
pimprod2022421,Clinique,All About Clean 2-in-1 Face Cleansing + Exfoliating Jelly Cleanser with Salicylic Acid,Cleansers,Cleansing Exfoliators,$30.00,5.0 oz,https://media.ulta.com/i/ulta/2576542?w=100&h=100&fmt=auto,144 Reviews,"Benefits
All Skin Types
Two-in-one gel face wash formula with two kinds of exfoliants: salicylic acid and bamboo beads
Designed to be more powerful than a cleanser alone, yet is gentle enough for everyday use
Leaves skin feeling smooth and refreshed with a radiant glow
Key Ingredients
Salicylic Acid: Powerful exfoliant helps clear dead skin cells that can contribute to clogged pores
Silica Beads and Bamboo Powder: Physical exfoliants aid in the removal of dead surface skin cells
Features
Dermatologist tested
Paraben-free, phthalate-free
Allergy tested, 100% fragrance free
More sustainable packaging:
150ml is made with minimum 55% post-consumer recycled material and 22% plant-derived plastic 30ml is made with minimum 47% post-consumer recycled material and 30% plant-derived plastic
Caps are 25% post-consumer recycled material","Water\Aqua\Eau, Glycerin, Sodium Laureth Sulfate, Silica, Acrylates Copolymer, Lauramidopropyl Betaine, Butylene Glycol, Sucrose, Cocamidopropyl Hydroxysultaine, Sodium Hyaluronate, Bambusa Arundinacea (Bamboo) Stem Extract, Laminaria Saccharina Extract, Carica Papaya (Papaya) Fruit Extract, Caffeine, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Acetyl Glucosamine, Sodium Coco Pg-Dimonium Chloride Phosphate, Salicylic Acid, Laureth-2, Disodium Cocoyl Glutamate, Sodium Cocoyl Glutamate, Polysorbate 20, Sodium Chloride, Carbomer, Citric Acid, Sodium Sulfate, Monosodium Citrate, Sodium Hydroxide, BHT, EDTA, Disodium EDTA, Phenoxyethanol.
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients.","Wet face and hands.
Dispense dime sized amount of face cleanser into hands.
Work into a lather and massage over skin.
Rinse well several times with lukewarm water.
Avoid eye area.
Follow with Moisture Surge 100H Auto-Replenishing Hydrator Moisturizer"
pimprod2023938,Good Molecules,Caffeine Energizing Hydrogel Eye Patches,Self Care & Wellness,Spa Essentials,$18.00,30 pair,https://media.ulta.com/i/ulta/2582317?w=100&h=100&fmt=auto,601 Reviews,"Key Ingredients
1% Caffeine - helps to energize, firm, and reduce puffiness for brighter, more youthful-looking eyes.
Licorice Extract, Peptides, & Aloe Vera - work to brighten dark circles and plump the appearance of fine lines and wrinkles.
Hydrogel Technology - delivers moisturizing and firming ingredients into the delicate skin of the eye contour.","Water, Glycerin, Niacinamide, Carrageenan, Caffeine, Acetyl Tetrapeptide-5, Ceratonia Siliqua (Carob) Gum, Cyamopsis Tetragonoloba (Guar) Gum, Cellulose Gum, Ricinus Communis (Castor) Seed Oil, Glucomannan, Allantoin, Sodium Hyaluronate, Astragalus Membranaceus Root Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Aloe Barbadensis Leaf Juice, Butylene Glycol, Calcium Lactate, Sucrose, Calcium Chloride, Potassium Chloride, Arginine, Phenoxyethanol, Sodium Benzoate, 1,2-Hexanediol, Caprylyl Glycol, Polyglyceryl-4 Caprate.","Apply to clean, dry skin. Leave on for 10-15 minutes. Gently remove and massage any remaining serum into skin. Suitable for daily use. Can be used under the eyes, on frown lines, or anywhere your skin could use an energizing pick-me-up."
pimprod2049919,Peter Thomas Roth,Peptide Skinjection Fill + Fix Under-Eye Cream,Eye Treatments,Eye Cream,$45.00,0.5 oz,https://media.ulta.com/i/ulta/2635700?w=100&h=100&fmt=auto,320 Reviews,"Benefits
Provides a filler effect and is clinically proven to improve the look of volume and fine lines*
Key Ingredients
4% Peptilift Peptide Technology: peptide technology that helps lift and fill the look of fine lines
3% Juveneye CLR: clinically advanced plant complex that brightens the look of dark circles
Hyaluronic Acid Filling Spheres, Illuminating Minerals, and Caffeine: smooth the look of under-eye dryness and puffiness
Research Results
Clinically proven to improve the look of volume and fine lines*
Users agree this product is a great alternative to filler and invasive treatments**
Users agree concealer applies smoothly over this product**
After just 1 use, users agree:
Eye area appears smooth, refreshed and hydrated**
Eye area appears bright, less tired and firm**
After 4 weeks, users agree:
Under-eye area looks rejuvenated**
Under-eye volume appears restored and dark circles look less noticeable**
Under-eye area appears plump and less sunken**
*Based on a 1-week clinically measured study on 45 women ages 29 to 65.
**Based on a 4-week consumer perception study on 45 women ages 29 to 65.","Water/aqua/eau, Dimethicone, Butylene Glycol, Cetyl PEG/PPG-10/1 Dimethicone, Glycerin, Polysilicone-11, Bellis Perennis (daisy) Flower Extract, PEG/PPG-18/18 Dimethicone, Sh-pentapeptide-5, Hieracium Pilosella Extract, Caffeine, Sodium Hyaluronate, Potassium Glutathione Isomerized Linoleate, Glucomannan, Sodium Chloride, Silica, Silica Silylate, Sodium Citrate, Citric Acid, Trihydroxystearin, Ethylhexyl Palmitate, Lauryl Glucoside, Sodium Benzoate, Ethylhexylglycerin, Potassium Chloride, Tetrasodium Glutamate Diacetate, Propylene Glycol, Decyl Glucoside, Trisiloxane, Potassium Sorbate, Sodium Dehydroacetate, 1,2-hexanediol,mica, Triethoxycaprylylsilane, Titanium Dioxide / CI 77891, Iron Oxides / CI 77492, Iron Oxides / CI 77491, Iron Oxides / CI 77499, Phenoxyethanol.",Squeeze out a small amount. Use cooling metal tip to gently spread and massage onto under-eye area until absorbed. Lightly pat any excess into skin with ring finger. Use alone or under concealer.
pimprod2051253,Sol de Janeiro,Rio Radiance SPF 50 Body Spray,Suncare,Sunscreen,$32.00,6.7 oz,https://media.ulta.com/i/ulta/2637265?w=100&h=100&fmt=auto,459 Reviews,"Benefits
Protects skin with UVA/UVB broad spectrum SPF 50
Water resistant for up to 40 minutes
Hydrates with a natural sheen
Helps to even skin tone
Looks beautiful on all skin tones with no white cast
Key Notes
Top: Leite de coco, warm sand
Mid: Solar tuberose, ylang ylang
Dry: Creamy vanilla, amber essence
Formulated Without
Oxybenzone & octinoxate
Mineral oil
Parabens
Phthalates
Non aerosol technology","Active Ingredients: Avobenzone (3.00%) . . . . . . . . . Sunscreen Octisalate (5.00%) . . . . . . . . . . . Sunscreen Octocrylene (9.00%) . . . . . . . . . Sunscreen
Inactive Ingredients: Acrylates/Octylacrylamide Copolymer, Alcohol Denat., Bisabolol, Butyloctyl Salicylate, Capryloyl Glycerin/Sebacic Acid Copolymer, Cocos Nucifera (Coconut) Water, Diheptyl Succinate, Ethyl Ferulate, Ethylhexyl Methoxycrylene, Eugenia Uniflora Fruit Extract, Leuconostoc/Radish Root Ferment Filtrate, Niacinamide, Parfum (Fragrance), Polyester-8, Pongamia Pinnata Seed Extract, Potassium Sorbate, Sodium Benzoate, Benzyl Salicylate, Citronellol, Limonene.","Shake well before use and apply liberally 15 minutes before sun exposure.Reapply at least every two hours or after swimming or sweating.Mist evenly onto skin, holding bottle four to six inches away, and massage in.Pro tip: Spray with the nozzle facing up or down to protect hard-to-reach areas."
pimprod2033019,Vacation,Classic Whip SPF 30 Sunscreen Mousse,Suncare,Sunscreen,$22.00,4.0 oz,https://media.ulta.com/i/ulta/2596247?w=100&h=100&fmt=auto,651 Reviews,"Benefits
Broad spectrum SPF 30 protection against the sun's harmful UVA and UVB rays
Nostalgic ""tilt valve: actuator
Manufactured in the USA
Key Ingredients
Coconut Oil - A lightweight, natural hydrator to combat the drying effects of the summer sun
Aloe Vera - A naturally-occurring cocktail of antioxidants that soothe and hydrate sun-kissed skin
Banana Extract - A hydrating and skin-refining touch of the tropics
Shea Oil - A rich, emollient oil to help keep skin feeling soft and smooth
Vitamin E - A vitamin renowned for its ability to replenish sun-exposed skin
Formulated Without
Oxybenzone, Octinoxate, Parabens, Phthalates, PEGs, Beeswax, Mineral Oil","Active: Homosalate (7.5%), Octocrylene (5%), Octisalate (5%), Avobenzone (3%).
Inactive: Aloe Barbadensis (Aloe Vera) Leaf Juice, Aminomethyl Propanol, Butyloctyl Salicylate, Cocos Nucifera (Coconut) Oil, Dimethicone, Ethylhexylglycerin, Fragrance, Glycerin, Microcrystalline Cellulose, Musa Sapientum (Banana) Fruit Extract, Niacinamide (VitaminB3), VP/Hexadecene Copolymer, Phenoxyethanol, Polymethylsilsesquioxane, Polysorbate 20, SodiumHyaluronate, Stearic Acid, Tapioca Starch, Tetrafluoropropene, Tetrasodium Glutam.","Dispense a ping pong ball sized amount and apply to a single area (arm, leg, chest, or back). Repeat up to 4 times (roughly a tennis ball sized amount) for full body application. Do not spray product directly on face. Spray onto hands and rub onto face. Reapply after 80 minutes of swimming or sweating or immediately after towel-drying. Reapply at least every two hours.
Precautions: For external use only. Do not use on damaged or broken skin. Keep away from the eyes. Rinse with water to remove. If a rash develops, stop use and seek medical attention. Keep out of reach of children. In case of ingestion, seek medical attention or contact a Poison Control Center right away."
pimprod2039548,Beekman 1802,Mini Milk Shake Hyaluronic Acid & Squalane Facial Toner Mist,Moisturizers,Face Mists & Essences,$20.00,2.0 oz,https://media.ulta.com/i/ulta/2611431?w=100&h=100&fmt=auto,662 Reviews,"Benefits
Instantly tones and hydrates skin
2-in-1 treatment that works to keep skin both hydrated and balanced all day long
Prevents trans epidermal water loss and protects skin barrier without clogging pores
Helps to relieve redness and irritation
Safe for sensitive skin
2022 Allure Best of Beauty Skin Award Winner
Convenient travel size so you can take a shake break any time, any place
Key Ingredients
Mugwort is an ancient super herb & proven adaptogen that relieves stress and redness - Using mugwort as an astringent instead of alcohol makes Beekman 1802's mist safe for sensitive skin
Goat Milk & Probiotic Extract feed and nourish the skin's microbiome to keep it balanced
Jojoba Oil is a natural occlusive that creates a physical barrier on the skin, helping to lock in moisture and hydration
Plant-derived Squalane is an emollient that prevents trans epidermal water loss and protects the skin while being non-comedogenic, meaning that it won't clog pores
Research Results
Proven for 8 hours of hydration
+111% increase in hydration after 8 hours
+45% increase in hydration after 1 use","Water (Aqua), Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Coco-Caprylate/Caprate,1,2-Hexanediol, Simmondsia Chinensis (Jojoba) Seed Oil, Caprae Lac (Goat Milk), Colostrum, Bifida Ferment Lysate, Lactose, Milk Protein, Artemisia Capillaris (Mugwort) Extract, Hyaluronic Acid, Squalane, Aloe Barbadensis Leaf Water, Eryngium Alpinum (Blue Thistle) Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Honey Extract, Hippophae Rhamnoides (Sea Buckthorn) Oil, Symphytum Officinale (Comfrey) Leaf Extract, Hydrolyzed Jojoba Esters, Glycerin, Sodium Chloride, Hydroxyacetophenone, Pentaerythrityl Tetra-di-I-butyl, Hvdroxvhvdrocinnamate, Ethylhexylglycerin, Propanediol, Tocopherol, Whey Protein, C10-18 Triglycerides, Lecithin. . . and Kindness.","SHAKE WELL TO ACTIVATE. Shake the bottle generously before spraying. Reapply throughout the day for an instant refresh. Milk Shake Mini is the perfect go-anywhere size for a shake break at work, at the gym, on a plane...wherever you need it!"
