run_timestamp_utc,query_id,query_text,rank,stage,product_id,brand,product_name,category,subcategory,price_usd,final_score,embedding_score,review_avg,reviews_used,extracted_brand_norm,used_brand_filter,price_intent_json,,Ingredient Match,Skin Type Match,Concern Match,Category Match,overall_relevant,Validation
2026-01-18T13:06:02.655497,10,Night cream for dry skin with anti-aging benefits,2,stage_a,it cosmetics travel size confidence in your beauty sleep night cream,IT Cosmetics,Travel Size Confidence in Your Beauty Sleep Night Cream,Moisturizers,Night Cream,$19.00 ,0.622413,0.642039,0.592973,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T13:06:02.655497,10,Night cream for dry skin with anti-aging benefits,3,stage_a,clarins super restorative night moisturizer,Clarins,Super Restorative Night Moisturizer,Moisturizers,Night Cream,$144.00 ,0.618082,0.639506,0.585947,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T13:06:02.655497,10,Night cream for dry skin with anti-aging benefits,4,stage_a,murad retinol youth renewal night cream with niacinamide + peptide,Murad,Retinol Youth Renewal Night Cream with Niacinamide + Peptide    ,Moisturizers,Face Creams,$89.00 ,0.617508,0.632779,0.5946,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T13:06:02.655497,10,Night cream for dry skin with anti-aging benefits,5,stage_a,origins plantscription™ youth-renewing power night cream,Origins,Plantscription™ Youth-Renewing Power Night Cream,Moisturizers,Night Creams,$78.00 ,0.608675,0.636084,0.567562,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T13:06:02.655497,10,Night cream for dry skin with anti-aging benefits,1,stage_b,it cosmetics travel size confidence in your beauty sleep night cream,IT Cosmetics,Travel Size Confidence in Your Beauty Sleep Night Cream,Moisturizers,Night Cream,$19.00 ,0.612941,0.642039,0.577376,50,,0,,,,,,,,
2026-01-18T13:06:02.655497,10,Night cream for dry skin with anti-aging benefits,2,stage_b,first aid beauty ultra repair hydra-firm night cream,First Aid Beauty,Ultra Repair Hydra-Firm Night Cream,Moisturizers,Night Creams,$44.00 ,0.611862,0.647404,0.568422,50,,0,,,,,,,,
2026-01-18T13:06:02.655497,10,Night cream for dry skin with anti-aging benefits,3,stage_b,clarins super restorative night moisturizer,Clarins,Super Restorative Night Moisturizer,Moisturizers,Night Cream,$144.00 ,0.600991,0.639506,0.553918,50,,0,,,,,,,,
2026-01-18T17:57:12.164116,11,face sunscreen with vitamin E,1,stage_a,cosrx vitamin e vitalizing sunscreen spf 50+,COSRX,Vitamin E Vitalizing Sunscreen SPF 50+,Suncare,Sunscreen,$23.00 ,0.614482,0.635084,0.583579,20,,0,,,1,,,1,1,"Correct, matches every concern/request."
2026-01-18T17:57:12.164116,11,face sunscreen with vitamin E,2,stage_a,sun bum original spf 70 sunscreen lotion,Sun Bum,Original SPF 70 Sunscreen Lotion,Suncare,Sunscreen,$17.49 ,0.591539,0.634006,0.527839,20,,0,,,1,,,1,1,"Correct, matches every concern/request."
2026-01-18T17:57:12.164116,11,face sunscreen with vitamin E,3,stage_a,kiehl's since 1851 super fluid daily uv defense sunscreen broad spectrum spf 50+,Kiehl's Since 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,Sunscreen,Face Sunscreen,$47.00 ,0.585166,0.609449,0.548742,20,,0,,,1,,,1,1,"Correct, matches every concern/request."
2026-01-18T17:57:12.164116,11,face sunscreen with vitamin E,4,stage_a,vichy capital soleil tinted face mineral sunscreen spf 60,Vichy,Capital Soleil Tinted Face Mineral Sunscreen SPF 60,Suncare,Sunscreen,$34.99 ,0.582577,0.601959,0.553505,20,,0,,,0,,,1,0.5,This product is a sunscreen but doesn’t contain vitamin E
2026-01-18T17:57:12.164116,11,face sunscreen with vitamin E,5,stage_a,sun bum daily 50 face gel,Sun Bum,Daily 50 Face Gel,Suncare,Sunscreen,$21.99 ,0.580732,0.612578,0.532962,20,,0,,,1,,,1,1,"Correct, matches every concern/request."
2026-01-18T17:57:12.164116,11,face sunscreen with vitamin E,1,stage_b,cosrx vitamin e vitalizing sunscreen spf 50+,COSRX,Vitamin E Vitalizing Sunscreen SPF 50+,Suncare,Sunscreen,$23.00 ,0.597003,0.635084,0.550459,50,,0,,,,,,,,
2026-01-18T17:57:12.164116,11,face sunscreen with vitamin E,2,stage_b,kiehl's since 1851 super fluid daily uv defense sunscreen broad spectrum spf 50+,Kiehl's Since 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,Sunscreen,Face Sunscreen,$47.00 ,0.57385,0.609449,0.53034,50,,0,,,,,,,,
2026-01-18T17:57:12.164116,11,face sunscreen with vitamin E,3,stage_b,sun bum original spf 70 sunscreen lotion,Sun Bum,Original SPF 70 Sunscreen Lotion,Suncare,Sunscreen,$17.49 ,0.570659,0.634006,0.493235,50,,0,,,,,,,,
2026-01-18T17:59:45.251676,12,toner to hydrate dry skin,1,stage_a,belif aqua bomb hydrating toner with hyaluronic acid,belif,Aqua Bomb Hydrating Toner with Hyaluronic Acid,Cleansers,Toners,$30.00 ,0.593083,0.574635,0.620755,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T17:59:45.251676,12,toner to hydrate dry skin,2,stage_a,tonymoly wonder ceramide mochi toner,TONYMOLY,Wonder Ceramide Mochi Toner,Cleansers,Toner,$23.00 ,0.585376,0.574838,0.601184,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T17:59:45.251676,12,toner to hydrate dry skin,3,stage_a,kiehl's since 1851 ultra facial toner,Kiehl's Since 1851,Ultra Facial Toner,Cleansers,Toners,$26.00 ,0.58036,0.579838,0.581143,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T17:59:45.251676,12,toner to hydrate dry skin,4,stage_a,byoma hydrating milky toner,BYOMA,Hydrating Milky Toner,Cleansers,Toner,$15.99 ,0.57933,0.582627,0.574385,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T17:59:45.251676,12,toner to hydrate dry skin,5,stage_a,thayers milky hydrating face toner with snow mushroom and hyaluronic acid,Thayers,Milky Hydrating Face Toner with Snow Mushroom and Hyaluronic Acid,Cleansers,Toner,$14.99 ,0.576331,0.565697,0.592282,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T17:59:45.251676,12,toner to hydrate dry skin,1,stage_b,belif aqua bomb hydrating toner with hyaluronic acid,belif,Aqua Bomb Hydrating Toner with Hyaluronic Acid,Cleansers,Toners,$30.00 ,0.586471,0.574635,0.600937,50,,0,,,,,,,,
2026-01-18T17:59:45.251676,12,toner to hydrate dry skin,2,stage_b,tonymoly wonder ceramide mochi toner,TONYMOLY,Wonder Ceramide Mochi Toner,Cleansers,Toner,$23.00 ,0.569648,0.574838,0.563304,50,,0,,,,,,,,
2026-01-18T17:59:45.251676,12,toner to hydrate dry skin,3,stage_b,kiehl's since 1851 ultra facial toner,Kiehl's Since 1851,Ultra Facial Toner,Cleansers,Toners,$26.00 ,0.563061,0.579838,0.542556,50,,0,,,,,,,,
2026-01-18T17:29:23.294175,13,brightening serum,1,stage_a,clarins bright plus brightening vitamin c & niacinamide dark spot serum,Clarins,Bright Plus Brightening Vitamin C & Niacinamide Dark Spot Serum,Treatment & Serums,Face Serums,$88.00 ,0.657232,0.644396,0.676485,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:29:23.294175,13,brightening serum,2,stage_a,tatcha the brightening serum,TATCHA,The Brightening Serum,Treatment & Serums,Face Serums,$89.00 ,0.646037,0.628394,0.672503,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:29:23.294175,13,brightening serum,3,stage_a,good molecules daily brightening serum,Good Molecules,Daily Brightening Serum,Treatment & Serums,Face Serums,$8.00 ,0.644895,0.63293,0.662843,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:29:23.294175,13,brightening serum,4,stage_a,olay vitamin c + peptide 24 brightening serum,Olay,Vitamin C + Peptide 24 Brightening Serum,Treatment & Serums,Face Serums,$39.99 ,0.634304,0.632099,0.637613,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:29:23.294175,13,brightening serum,5,stage_a,olay vitamin c + peptide 24 max brightening serum,Olay,Vitamin C + Peptide 24 MAX Brightening Serum,Treatment & Serums,Face Serums,$46.99 ,0.629229,0.639915,0.613199,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:29:23.294175,13,brightening serum,1,stage_b,clarins bright plus brightening vitamin c & niacinamide dark spot serum,Clarins,Bright Plus Brightening Vitamin C & Niacinamide Dark Spot Serum,Treatment & Serums,Face Serums,$88.00 ,0.648542,0.644396,0.653609,50,,0,,,,,,,,
2026-01-18T17:29:23.294175,13,brightening serum,2,stage_b,tatcha the brightening serum,TATCHA,The Brightening Serum,Treatment & Serums,Face Serums,$89.00 ,0.635407,0.628394,0.64398,50,,0,,,,,,,,
2026-01-18T17:29:23.294175,13,brightening serum,3,stage_b,good molecules daily brightening serum,Good Molecules,Daily Brightening Serum,Treatment & Serums,Face Serums,$8.00 ,0.610187,0.63293,0.58239,50,,0,,,,,,,,
2026-01-18T17:31:11.218521,14,barrier repair cream,1,stage_a,murad cellular hydration barrier repair cream,Murad,Cellular Hydration Barrier Repair Cream,Moisturizers,Face Moisturizer,$69.00 ,0.538933,0.544148,0.531111,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:31:11.218521,14,barrier repair cream,2,stage_a,drunk elephant bora barrier repair cream,Drunk Elephant,Bora Barrier Repair Cream,Moisturizers,Face Moisturizer,$70.00 ,0.538729,0.526341,0.557311,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:31:11.218521,14,barrier repair cream,3,stage_a,byoma barrier + repair treatment,BYOMA,Barrier + Repair Treatment,Treatment & Serums,Face Serums,$18.99 ,0.532586,0.540967,0.520016,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:31:11.218521,14,barrier repair cream,4,stage_a,first aid beauty travel size ultra repair rescue barrier balm with 1% dimethicone,First Aid Beauty,Travel Size Ultra Repair Rescue Barrier Balm with 1% Dimethicone,Travel Size Skin Care,,$18.00 ,0.52629,0.530011,0.520708,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:31:11.218521,14,barrier repair cream,5,stage_a,first aid beauty ultra repair rescue barrier balm with 1% dimethicone,First Aid Beauty,Ultra Repair Rescue Barrier Balm with 1% Dimethicone,Moisturizers,Face Moisturizer,$36.00 ,0.524632,0.527296,0.520636,20,,0,,,,,1,1,1,"Correct, cures the concern mentioned."
2026-01-18T17:31:11.218521,14,barrier repair cream,1,stage_b,murad cellular hydration barrier repair cream,Murad,Cellular Hydration Barrier Repair Cream,Moisturizers,Face Moisturizer,$69.00 ,0.519648,0.544148,0.489703,50,,0,,,,,,,,
2026-01-18T17:31:11.218521,14,barrier repair cream,2,stage_b,drunk elephant bora barrier repair cream,Drunk Elephant,Bora Barrier Repair Cream,Moisturizers,Face Moisturizer,$70.00 ,0.517535,0.526341,0.506771,50,,0,,,,,,,,
2026-01-18T17:31:11.218521,14,barrier repair cream,3,stage_b,byoma barrier + repair treatment,BYOMA,Barrier + Repair Treatment,Treatment & Serums,Face Serums,$18.99 ,0.506593,0.540967,0.46458,50,,0,,,,,,,,
2026-01-18T17:33:25.631963,15,exfoliators for oily skin,1,stage_a,clinique exfoliating face scrub with salicylic acid,CLINIQUE,Exfoliating Face Scrub with Salicylic Acid,Cleansers,Exfoliators,$30.00 ,0.581826,0.563571,0.609209,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T17:33:25.631963,15,exfoliators for oily skin,2,stage_a,murad aha/bha exfoliating cleanser,Murad,AHA/BHA Exfoliating Cleanser,Cleansers,Face Wash & Cleansers,$37.00 ,0.559403,0.558202,0.561204,20,,0,,,,0,1,0,0.333333333,"Ingredients in this product do exfoliate, but this product is mainly for dry skin"
2026-01-18T17:33:25.631963,15,exfoliators for oily skin,3,stage_a,clinique clarifying face lotion 4 liquid exfoliator for oily skin,CLINIQUE,Clarifying Face Lotion 4 Liquid Exfoliator for Oily Skin,Cleansers,Toners,$37.00 ,0.557146,0.5528,0.563665,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T17:33:25.631963,15,exfoliators for oily skin,4,stage_a,kiehl's since 1851 rare earth deep pore daily cleanser,Kiehl's Since 1851,Rare Earth Deep Pore Daily Cleanser,Cleansers,Face Wash & Cleansers,$29.00 ,0.552169,0.55315,0.550696,20,,0,,,,1,1,0,0.666666667,It is a cleanser that exfoliates.
2026-01-18T17:33:25.631963,15,exfoliators for oily skin,5,stage_a,clinique clarifying face lotion 3 liquid exfoliator for combination oily skin,CLINIQUE,Clarifying Face Lotion 3 Liquid Exfoliator for Combination Oily Skin,Cleansers,Toners,$22.00 ,0.542892,0.554556,0.525396,20,,0,,,,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T17:33:25.631963,15,exfoliators for oily skin,1,stage_b,clinique exfoliating face scrub with salicylic acid,CLINIQUE,Exfoliating Face Scrub with Salicylic Acid,Cleansers,Exfoliators,$30.00 ,0.570071,0.563571,0.578016,50,,0,,,,,,,,
2026-01-18T17:33:25.631963,15,exfoliators for oily skin,2,stage_b,murad aha/bha exfoliating cleanser,Murad,AHA/BHA Exfoliating Cleanser,Cleansers,Face Wash & Cleansers,$37.00 ,0.551968,0.558202,0.544349,50,,0,,,,,,,,
2026-01-18T17:33:25.631963,15,exfoliators for oily skin,3,stage_b,clinique clarifying face lotion 4 liquid exfoliator for oily skin,CLINIQUE,Clarifying Face Lotion 4 Liquid Exfoliator for Oily Skin,Cleansers,Toners,$37.00 ,0.534992,0.5528,0.513226,50,,0,,,,,,,,
2026-01-18T18:49:34.035630,16,My skin gets very red after washing. Recommend a serum or toner to reduce redness.,1,stage_a,estée lauder advanced night repair rescue solution serum with 15% bifidus ferment,Estée Lauder,Advanced Night Repair Rescue Solution Serum with 15% Bifidus Ferment,Treatments,Face Serums,$82.00 ,0.579415,0.569985,0.593559,20,,0, ,,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:49:34.035630,16,My skin gets very red after washing. Recommend a serum or toner to reduce redness.,2,stage_a,it cosmetics bye bye redness serum,IT Cosmetics,Bye Bye Redness Serum,Treatment & Serums,Face Serums,$36.00 ,0.578854,0.535147,0.644413,20,,0, ,,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:49:34.035630,16,My skin gets very red after washing. Recommend a serum or toner to reduce redness.,3,stage_a,innbeauty project calm the red down dual chamber redness treatment serum,iNNBEAUTY PROJECT,Calm the Red Down Dual Chamber Redness Treatment Serum,Treatments,Face Serums,$54.00 ,0.560288,0.548091,0.578584,20,,0, ,,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:49:34.035630,16,My skin gets very red after washing. Recommend a serum or toner to reduce redness.,4,stage_a,kiehl's since 1851 ultra pure high-potency 5.0% niacinamide serum,Kiehl's Since 1851,Ultra Pure High-Potency 5.0% Niacinamide Serum,Treatments,Face Serums,$36.00 ,0.547426,0.557462,0.532371,20,,0, ,,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:49:34.035630,16,My skin gets very red after washing. Recommend a serum or toner to reduce redness.,5,stage_a,clinique redness solutions soothing gentle cleanser for sensitive skin,CLINIQUE,Redness Solutions Soothing Gentle Cleanser for Sensitive Skin,Cleansers,Face Wash & Cleansers,$30.00 ,0.54718,0.539164,0.559205,20,,0, ,,,,1,0,0.5,"Correct, matches every concern/request."
2026-01-18T18:49:34.035630,16,My skin gets very red after washing. Recommend a serum or toner to reduce redness.,1,stage_b,it cosmetics bye bye redness serum,IT Cosmetics,Bye Bye Redness Serum,Treatment & Serums,Face Serums,$36.00 ,0.572188,0.535147,0.61746,50,,0,,,,,,,,
2026-01-18T18:49:34.035630,16,My skin gets very red after washing. Recommend a serum or toner to reduce redness.,2,stage_b,estée lauder advanced night repair rescue solution serum with 15% bifidus ferment,Estée Lauder,Advanced Night Repair Rescue Solution Serum with 15% Bifidus Ferment,Treatments,Face Serums,$82.00 ,0.570656,0.569985,0.571477,50,,0,,,,,,,,
2026-01-18T18:49:34.035630,16,My skin gets very red after washing. Recommend a serum or toner to reduce redness.,3,stage_b,innbeauty project calm the red down dual chamber redness treatment serum,iNNBEAUTY PROJECT,Calm the Red Down Dual Chamber Redness Treatment Serum,Treatments,Face Serums,$54.00 ,0.551919,0.548091,0.556597,50,,0,,,,,,,,
2026-01-18T18:26:50.710007,17,Need an affordable lightweight moisturizer for oily skin from clinique.,1,stage_a,clinique dramatically different™ moisturizing gel for skin barrier repair,CLINIQUE,Dramatically Different™ Moisturizing Gel for Skin Barrier Repair,Moisturizers,Face Creams,$34.00 ,0.626007,0.583807,0.689306,20,clinique,1,"{""lte"": 50.0}",,,1,,1,1,"Correct, matches every concern/request."
2026-01-18T18:26:50.710007,17,Need an affordable lightweight moisturizer for oily skin from clinique.,2,stage_a,clinique mini dramatically different™ moisturizing gel for skin barrier repair,CLINIQUE,Mini Dramatically Different™ Moisturizing Gel for Skin Barrier Repair,Skincare,,$17.00 ,0.626,0.585017,0.687475,20,clinique,1,"{""lte"": 50.0}",,,1,,1,1,"Correct, matches every concern/request."
2026-01-18T18:26:50.710007,17,Need an affordable lightweight moisturizer for oily skin from clinique.,3,stage_a,clinique moisture surge 100h auto-replenishing hydrator gel moisturizer with hyaluronic acid,Clinique,Moisture Surge 100H Auto-Replenishing Hydrator Gel Moisturizer with Hyaluronic Acid,Moisturizers,Face Moisturizer,$47.00 ,0.602772,0.601664,0.604436,20,clinique,1,"{""lte"": 50.0}",,,1,,1,1,"Correct, matches every concern/request."
2026-01-18T18:26:50.710007,17,Need an affordable lightweight moisturizer for oily skin from clinique.,4,stage_a,clinique moisture surge broad spectrum spf 28 sheer hydrator moisturizer,Clinique,Moisture Surge Broad Spectrum SPF 28 Sheer Hydrator Moisturizer,Moisturizers,Face Moisturizer,$49.00 ,0.588751,0.576373,0.607317,20,clinique,1,"{""lte"": 50.0}",,,0,,1,0.5, This product moisturizes but it is mostly for dry skin
2026-01-18T18:26:50.710007,17,Need an affordable lightweight moisturizer for oily skin from clinique.,5,stage_a,clinique dramatically different™ moisturizing face cream with hyaluronic acid,CLINIQUE,Dramatically Different™ Moisturizing Face Cream with Hyaluronic Acid,Moisturizers,Face Creams,$34.00 ,0.583629,0.602388,0.555491,20,clinique,1,"{""lte"": 50.0}",,,0,,1,0.5,"Correct, matches every concern/request."
2026-01-18T18:26:50.710007,17,Need an affordable lightweight moisturizer for oily skin from clinique.,1,stage_b,clinique dramatically different™ moisturizing gel for skin barrier repair,CLINIQUE,Dramatically Different™ Moisturizing Gel for Skin Barrier Repair,Moisturizers,Face Creams,$34.00 ,0.621636,0.583807,0.667872,50,clinique,1,"{""lte"": 50.0}",,,,,,,
2026-01-18T18:26:50.710007,17,Need an affordable lightweight moisturizer for oily skin from clinique.,2,stage_b,clinique mini dramatically different™ moisturizing gel for skin barrier repair,CLINIQUE,Mini Dramatically Different™ Moisturizing Gel for Skin Barrier Repair,Skincare,,$17.00 ,0.620075,0.585017,0.662924,50,clinique,1,"{""lte"": 50.0}",,,,,,,
2026-01-18T18:26:50.710007,17,Need an affordable lightweight moisturizer for oily skin from clinique.,3,stage_b,clinique moisture surge 100h auto-replenishing hydrator gel moisturizer with hyaluronic acid,Clinique,Moisture Surge 100H Auto-Replenishing Hydrator Gel Moisturizer with Hyaluronic Acid,Moisturizers,Face Moisturizer,$47.00 ,0.590626,0.601664,0.577135,50,clinique,1,"{""lte"": 50.0}",,,,,,,
2026-01-18T18:31:20.669792,18,I want a spot treatment for sudden acne breakouts under 50$?,1,stage_a,kate somerville eradikate™ acne spot treatment with 10% sulfur,Kate Somerville,EradiKate™ Acne Spot Treatment with 10% Sulfur,Treatments,Blemish & Acne Treatments,$28.00 ,0.61525,0.606031,0.629078,20,,0,"{""lte"": 50.0}",,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:31:20.669792,18,I want a spot treatment for sudden acne breakouts under 50$?,2,stage_a,origins super spot remover™ acne treatment gel with salicylic acid,Origins,Super Spot Remover™ Acne Treatment Gel with Salicylic Acid,Treatments,Face Serums,$20.00 ,0.613622,0.570871,0.677747,20,,0,"{""lte"": 50.0}",,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:31:20.669792,18,I want a spot treatment for sudden acne breakouts under 50$?,3,stage_a,rosen break-out spot treatment for large bumps and breakouts,ROSEN,Break-Out Spot Treatment for Large Bumps and Breakouts,Treatment & Serums,Acne & Blemish Treatments,$15.00 ,0.581261,0.611024,0.536616,20,,0,"{""lte"": 50.0}",,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:31:20.669792,18,I want a spot treatment for sudden acne breakouts under 50$?,4,stage_a,thayers rapid acne spot treatment with niacinamide and 10% sulfur,Thayers,Rapid Acne Spot Treatment with Niacinamide and 10% Sulfur,Treatment & Serums,Acne & Blemish Treatments,$14.99 ,0.574434,0.576879,0.570766,20,,0,"{""lte"": 50.0}",,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:31:20.669792,18,I want a spot treatment for sudden acne breakouts under 50$?,5,stage_a,dr. dennis gross skincare alpha beta® on the spot eliminator 2% salicylic acid acne treatment gel,Dr. Dennis Gross Skincare,Alpha Beta® On The Spot Eliminator 2% Salicylic Acid Acne Treatment Gel,Treatments,Blemish & Acne Treatments,$40.00 ,0.57378,0.562055,0.591366,20,,0,"{""lte"": 50.0}",,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:31:20.669792,18,I want a spot treatment for sudden acne breakouts under 50$?,1,stage_b,origins super spot remover™ acne treatment gel with salicylic acid,Origins,Super Spot Remover™ Acne Treatment Gel with Salicylic Acid,Treatments,Face Serums,$20.00 ,0.618966,0.570871,0.677747,50,,0,"{""lte"": 50.0}",,,,,,,
2026-01-18T18:31:20.669792,18,I want a spot treatment for sudden acne breakouts under 50$?,2,stage_b,kate somerville eradikate™ acne spot treatment with 10% sulfur,Kate Somerville,EradiKate™ Acne Spot Treatment with 10% Sulfur,Treatments,Blemish & Acne Treatments,$28.00 ,0.608464,0.606031,0.611439,50,,0,"{""lte"": 50.0}",,,,,,,
2026-01-18T18:31:20.669792,18,I want a spot treatment for sudden acne breakouts under 50$?,3,stage_b,rosen break-out spot treatment for large bumps and breakouts,ROSEN,Break-Out Spot Treatment for Large Bumps and Breakouts,Treatment & Serums,Acne & Blemish Treatments,$15.00 ,0.555233,0.611024,0.487044,50,,0,"{""lte"": 50.0}",,,,,,,
2026-01-18T18:34:20.304852,19,My skin breaks out easily but feels dry sometimes. Recommend a moisturizer that hydrates without clogging pores with Salicylic Acid.,1,stage_a,kiehl's since 1851 expertly clear moisturizer for acne prone skin with salicylic acid,Kiehl's Since 1851,Expertly Clear Moisturizer for Acne Prone Skin with Salicylic Acid,Moisturizers,Face Creams,$39.00 ,0.586908,0.549644,0.642803,20,,0, ,,1,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:34:20.304852,19,My skin breaks out easily but feels dry sometimes. Recommend a moisturizer that hydrates without clogging pores with Salicylic Acid.,2,stage_a,peace out 2% salicylic acid acne gel moisturizer,Peace Out,2% Salicylic Acid Acne Gel Moisturizer,Moisturizers,Face Creams,$36.00 ,0.55927,0.547424,0.577038,20,,0, ,,1,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:34:20.304852,19,My skin breaks out easily but feels dry sometimes. Recommend a moisturizer that hydrates without clogging pores with Salicylic Acid.,3,stage_a,tula breakout star acne moisturizer,TULA,Breakout Star Acne Moisturizer,Treatment & Serums,Acne & Blemish Treatments,$52.00 ,0.551229,0.544202,0.561769,20,,0, ,,1,1,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:34:20.304852,19,My skin breaks out easily but feels dry sometimes. Recommend a moisturizer that hydrates without clogging pores with Salicylic Acid.,4,stage_a,murad deep relief acne treatment with salicylic acid liquid pimple patch for painful acne,Murad,Deep Relief Acne Treatment with Salicylic Acid Liquid Pimple Patch for Painful Acne,Treatments,Blemish & Acne Treatments,$45.00 ,0.549268,0.561321,0.531188,20,,0, ,,1,1,1,0,0.75,"Not a moisturizer, but a spot treatment. Nontheless, hydrates and contains Salicylic Acid."
2026-01-18T18:34:20.304852,19,My skin breaks out easily but feels dry sometimes. Recommend a moisturizer that hydrates without clogging pores with Salicylic Acid.,5,stage_a,herbivore blue wave 2% salicylic acid acne treatment,Herbivore,Blue Wave 2% Salicylic Acid Acne Treatment,Treatments,Blemish & Acne Treatments,$48.00 ,0.540525,0.543615,0.53589,20,,0, ,,1,1,1,0,0.75,"Not a moisturizer, but a spot treatment. Nontheless, hydrates and contains Salicylic Acid."
2026-01-18T18:34:20.304852,19,My skin breaks out easily but feels dry sometimes. Recommend a moisturizer that hydrates without clogging pores with Salicylic Acid.,1,stage_b,kiehl's since 1851 expertly clear moisturizer for acne prone skin with salicylic acid,Kiehl's Since 1851,Expertly Clear Moisturizer for Acne Prone Skin with Salicylic Acid,Moisturizers,Face Creams,$39.00 ,0.582005,0.549644,0.621558,50,,0,,,,,,,,
2026-01-18T18:34:20.304852,19,My skin breaks out easily but feels dry sometimes. Recommend a moisturizer that hydrates without clogging pores with Salicylic Acid.,2,stage_b,peace out 2% salicylic acid acne gel moisturizer,Peace Out,2% Salicylic Acid Acne Gel Moisturizer,Moisturizers,Face Creams,$36.00 ,0.548598,0.547424,0.550033,50,,0,,,,,,,,
2026-01-18T18:34:20.304852,19,My skin breaks out easily but feels dry sometimes. Recommend a moisturizer that hydrates without clogging pores with Salicylic Acid.,3,stage_b,tula breakout star acne moisturizer,TULA,Breakout Star Acne Moisturizer,Treatment & Serums,Acne & Blemish Treatments,$52.00 ,0.538486,0.544202,0.531499,50,,0,,,,,,,,
2026-01-18T18:37:02.688030,20,Recommend a face serum for acne and blemishes from Paulas Choice.,1,stage_a,paula's choice 10% azelaic acid booster for redness relief,Paula's Choice,10% Azelaic Acid Booster for Redness Relief,Treatments,Face Serums,$39.00 ,0.543751,0.533362,0.559336,20,paulaschoice,1, ,,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:37:02.688030,20,Recommend a face serum for acne and blemishes from Paulas Choice.,2,stage_a,"paula's choice clinical pro retinaldehyde dual-retinoid treatment for clear, luminous skin",Paula's Choice,"Clinical PRO Retinaldehyde Dual-Retinoid Treatment for Clear, Luminous Skin",Treatments,Blemish & Acne Treatments,$68.00 ,0.534627,0.498825,0.58833,20,paulaschoice,1, ,,,,1,1,1,"Correct, matches every concern/request."
2026-01-18T18:37:02.688030,20,Recommend a face serum for acne and blemishes from Paulas Choice.,3,stage_a,paula's choice skin perfecting 2% bha exfoliating toner pads for clear skin,Paula's Choice,Skin Perfecting 2% BHA Exfoliating Toner Pads for Clear Skin,Cleansers,Toners,$16.00 ,0.528331,0.535261,0.517935,20,paulaschoice,1, ,,,,1,0,0.5,"Matches concern, but is a toner"
2026-01-18T18:37:02.688030,20,Recommend a face serum for acne and blemishes from Paulas Choice.,4,stage_a,paula's choice clear daily skin clearing treatment with 2.5% benzoyl peroxide,Paula's Choice,CLEAR Daily Skin Clearing Treatment with 2.5% Benzoyl Peroxide,Treatments,Face Serums,$25.00 ,0.523356,0.532084,0.510263,20,paulaschoice,1, ,,,,1,1,1,"Correct, matches every concern/request."
