product_id,brand,product,category,subcategory,price,size,image,no_of_reviews,about_the_product,ingredients,how_to_use
P509676,Dermalogica,Pro Collagen Banking Serum with Polyglutamic Acid,Treatments,Face Serums,$89.00,Size: 1 oz / 30 ml,https://www.sephora.com/productimages/sku/s2736775-main-zoom.jpg?imwidth=160,283,"Item 2736775
What it is: A serum with collagen amino acids, carnosine dipeptide, and polyglutamic acid that plumps skin’s appearance and visibly promotes, protects, and preserves collagen.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Loss of Firmness and Elasticity

Formulation: Lightweight Serum

Highlighted Ingredients:
- Pro-Collagen Preservation Complex with Collagen Amino Acids and Carnosine Dipeptide: Defends against collagen-degrading free radicals.
- Jojoba Ester and Polyglutamic Acid: Nourish and visibly plump for firmer-looking skin.
- Wild Indigo Extract and Arginine PCA: Restore skin’s visible radiance.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also gluten-free and cruelty-free.

What Else You Need to Know: Experience visibly age-defying benefits starting today. This powerful serum promotes, protects, and preserves the look of collagen right away, so you have more for tomorrow. It supports visible plumpness and luminosity while hydrating to reduce the appearance of future fine lines.

Clinical Results: In independent clinical testing of 63 people, with 2 applications per day for 12 weeks, results showed:
- Cheeks and jawline looked firmer within 7 days

Based on in-vitro testing, vs. untreated skin:
- It was 94% more effective in preserving skin’s collagen
Show less","-Pro-Collagen Preservation Complex with Collagen Amino Acids and Carnosine Dipeptide: Defends against collagen-degrading free radicals.
-Jojoba Ester and Polyglutamic Acid: Nourish and visibly plump for firmer-looking skin.
-Wild Indigo Extract and Arginine PCA: Restore skin’s visible radiance.

Water/Aqua/Eau, Pentylene Glycol, Coco-Caprylate/Caprate, Glycerin, Propanediol, Simmondsia Chinensis (Jojoba) Seed Oil, Trehalose, Oryza Sativa (Rice) Bran Water, Butylene Glycol, Ethoxydiglycol, Triheptanoin, Arginine PCA, Diglycerin, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Collagen Amino Acids, Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Paradisi (Grapefruit) Peel Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Cupressus Sempervirens Leaf/Nut/Stem Oil, Santalum Album (Sandalwood) Oil, Citrus Limon (Lemon) Peel Oil, Rosa Damascena Flower Oil, Jasminum Sambac (Jasmine) Flower Extract, Hydrolyzed Jojoba Esters, Oryza Sativa (Rice) Bran Extract, Aloe Barbadensis Leaf Extract, Tephrosia Purpurea Seed Extract, Helianthus Annuus (Sunflower) Extract, Juniperus Virginiana Oil, Tagetes Minuta Flower Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Cistus Ladaniferus Leaf/Stem Extract, Hydrolyzed Rice Protein, Tocopheryl Acetate, Tocopherol, Phospholipids, Carnosine, Glyceryl Stearate Citrate, Caprylyl Glycol, Polyglutamic Acid, Glycolipids, Glycine Soja (Soybean) Sterols, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glyceryl Caprylate, Sclerotium Gum, Polyquaternium-80, Didecyldimonium Chloride, Dianthus Caryophyllus Flower Extract, Xanthan Gum, Methylpropanediol, Cetearyl Alcohol, PEG-40 Hydrogenated Castor Oil, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Phytic Acid, Polysorbate 20, Tetrasodium Glutamate Diacetate, Citric Acid, Sodium Hydroxide, Sodium Polyacryloyldimethyl Taurate, Sodium Benzoate, Potassium Sorbate, Limonene, Linalool.","Suggested Usage:
-Apply two to three pumps to clean, dry skin.
-Use once or twice daily, followed by moisturizer.
-Keep out of eyes."
P517982,Isle of Paradise,Daily Defense Face Mist SPF 50 Sunscreen,Clean Skincare,,$28.00,Size: 2 oz/60 mL,https://www.sephora.com/productimages/sku/s2871788-main-zoom.jpg?pb=clean-at-sephora&imwidth=122,450,"Item 2871945
NEW
 What it is: A daily lightweight, broad-spectrum face mist sunscreen that you can wear over makeup for a smudge-free reapplication.

Highlighted Ingredients:
- Niacinamide: Helps visibly brighten and even skin tone
- Cica: Soothes and reduces redness from dry skin.
- Biome Boosting Complex: Helps nourish and strengthens the skin.

Ingredient Callouts: It is cruelty-free.

What Else You Need to Know: Daily Defense Face Mist SPF 50 is a weightless, multi-tasking mist that shields, refreshes, and re-applies UV protection without disturbing makeup. Infused with Biome Boosting Complex, niacinamide, and cica, it supports healthy skin, fights free radicals, and suits all skin types for daily use.

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Niacinimide: Helps visibly brighten and even skin tone
-Cica: Soothes and reduces redness from dry skin.
-Biome Boosting Complex: Helps nourish and strengthens the skin.

Avobenzone 3.0%, Homosalate 7.0%, Octisalate 5.0%, Octocrylene 9.0%, Butyloctyl Salicylate, Caprylhydroxamic Acid, Caprylyl Glycol, Cellulose Gum, Centella Asiatica Extract, Citric Acid, Cocoglycerides, Dicaprylyl Carbonate, Diisopropyl Adipate, Eclipta Prostrata Extract, Fructooligosaccharides, Glycerin, Glyceryl Stearate SE, Gossypium Herbaceum (Cotton) Seed Extract, Haematococcus Pluvialis Extract, Lactobacillus Ferment, Maltodextrin, Melia Azadirachta Leaf Extract, Methylheptylglycerin, Microcrystalline Cellulose, Moringa Oleifera Seed Oil, Niacinamide, Olea Europaea (Olive) Fruit Oil, Pentylene Glycol, Propanediol, Punica Granatum Seed Extract, Sodium Gluconate, Sodium Hyaluronate, Sodium Stearoyl Glutamate, Tocopherol, Trehalose, Water, Xanthan Gum.

The list of ingredients is subject to change. Please consult the packaging of the product purchased.","Suggested Usage:
-Spray generously and evenly onto face from eight to ten inches away, keeping eyes and mouth closed.
-Reapply every two hours.
-Avoid contact with eyes."
P508179,HigherDOSE,Red Light Face Mask for Fine Lines & Glowing Skin,High Tech Tools,Anti-Aging,$349.00,,,,,,
P516410,OLEHENRIKSEN,Glow Even Brighter Banana Bright Makeup Prep Set,Value & Gift Sets,,$45.00,,,,,,
P511604,Dr. Dennis Gross Skincare,Vitamin C Lactic Creamy Cleansing Oil,Cleansers,Face Wash & Cleansers,$40.00,Size: 6 oz / 177 mL,https://www.sephora.com/productimages/sku/s2767713-main-zoom.jpg?imwidth=160,82,"Item 2767713
What it is: A luxurious oil-based cleanser cuts through, breaks down, and grips makeup, SPF, pollutants, and impurities to leave skin clean, bright, and refreshed without the need for a double cleanse.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Spots, Dullness, and Uneven Texture

Formulation: Cream

Highlighted Ingredients:
- Two Forms of Vitamin C: Visibly brightens and fights free radicals.
- Lactic Acid: Helps product absorption.
- Colloidal Oatmeal: Visibly softens and soothes.

Ingredient Callouts: It is vegan and cruelty-free.

What Else You Need to Know: Packed with two forms of potent vitamin C, this multi-action, antioxidant-powered cleanser will visibly brighten and smooth, never stripping skin of its natural moisture. This creamy oil cleanser will always leave your skin clean and looking bright but never off balance.

Clinical Results: In a 2-week clinical study of 33 participants:
- 100% of makeup and SPF was removed immediately
- 87% saw brighter skin in 2 weeks
- 90% said this product acts like 2 cleansers
Show less","-Two Forms of Vitamin C: Visibly brightens and fights free radicals.
-Lactic Acid: Helps product absorption.
-Colloidal Oatmeal: Visibly softens and soothes.

Gossypium Herbaceum (Cotton) Seed Oil, Ricinus Communis (Castor) Seed Oil, Aloe Barbadensis Leaf Juice, Water/Aqua/Eau, Glycerin, Sorbitol, Cocamidopropyl Hydroxysultaine, Sorbitan Oleate, Isohexadecane, Decyl Glucoside, Cocamidopropyl Betaine, Citrus Aurantium Dulcis (Orange) Peel Oil, Tetrahexyldecyl Ascorbate, Ascorbic Acid, Citrus Unshiu Peel Extract, Lactic Acid, Hippophae Rhamnoides (Seabuckthorn) Oil, Phyllanthus Emblica Fruit Extract, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Squalane, Camellia Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Helianthus Annuus (Sunflower) Seed Oil, Colloidal Oatmeal, Sphingolipids, Phospholipids, Sodium Hyaluronate, Sodium PCA, Lecithin, Silica, Sodium Starch Octenylsuccinate, Sorbitan Stearate, Potassium Hydroxide, Leuconostoc/Radish Root Ferment Filtrate, Sodium Metasilicate, Citric Acid, Sodium Citrate, Tetrasodium Glutamate Diacetate, Phenoxyethanol, Potassium Sorbate.","Suggested Usage:
-For AM/PM use.
-Use as a first and/or second cleanse.
-Apply with dry fingertips to a dry face, massaging into skin.
-Add water to emulsify and break down makeup, SPF, and impurities.
-Rinse thoroughly and gently wipe skin with a cloth.
-Follow with Alpha Beta® Daily Peel (sold separately) of your choice."
P509661,LANEIGE,Water Bank Blue Hyaluronic Intensive Moisturizer with Peptides + Squalane,Moisturizers,Face Creams,$38.00,Size: 1.6 fl oz / 50 ml,https://www.sephora.com/productimages/sku/s2743144-main-zoom.jpg?imwidth=160,972,"Item 2743144
ONLY AT SEPHORA
What it is: A rich, replenishing moisturizer that comforts sensitive and extra dry skin types & nourishes the skin’s moisture barrier—an essential Korean skincare step for lasting hydration.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Loss of Firmness and Elasticity

Formulation: Rich Cream

Highlighted Ingredients:
- Blue Hyaluronic Acid (Blue HA): Delivers effective, long-lasting hydration.
- Omega Peptide Complex: Helps improve the look of skin elasticity and nourish skin’s moisture barrier.
- Squalane: Acts as a moisturizing ingredient that mimics skin’s natural lipids.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also gluten-free.

What Else You Need to Know: This rich balm-cream contains micro-sized Blue Hyaluronic Acid - known for its ability to absorb better and faster for intense, lasting hydration. Enriched with Omega Peptide Complex, Squalane, and purified Cica, this cream offers soothing, nourishing moisture. It's also dermatologist-tested and suitable for eczema-prone skin, ideal for those seeking gentle but effective hydration in their Korean skincare routine.

Clinical Results: Based on the self-assessment survey portion of a 4-week clinical study on 32 women ages 20-49, after 4 weeks of use:
- 96% agreed skin was visibly softer, smoother, and more resilient
- 90% agreed the product felt like it repaired the skin's moisture barrier
- 90% agreed dryness-induced itchiness was relieved

Based on a 4-week clinical study on 32 women ages 20-49,
- 87% agreed dryness-induced flakiness was relieved

Based on skin hydration analysis on stratum corneum samples taken from 15 sequential tape-stripping of the skin surface:
- Adds 15 layers of hydration to help skin retain moisture longer

Based on instrumental TEWL and tape-stripping test on 32 women ages 20 to 49:
- Helps repair the skin’s moisture barrier in 30 minutes
Show less","-Blue Hyaluronic Acid (Blue HA): Delivers effective, long-lasting hydration.
-Omega Peptide Complex: Helps improve the look of skin elasticity and nourish skin’s moisture barrier.
-Squalane: Acts as a moisturizing ingredient that mimics skin’s natural lipids.

Water/Aqua/Eau, Butylene Glycol, Cetearyl Alcohol, Glycerin, Hydrogenated Poly(C6-14 Olefin), Diethylhexyl Succinate, 1,2-Hexanediol, Glyceryl Stearate Se, Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate, Triolein, Glyceryl Stearate, Squalane, Methyl Trimethicone, Isononyl Isononanoate, Myristyl Myristate, C10-18 Triglycerides, Lactobacillus Ferment Lysate, Cetearyl Glucoside, Carbomer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Stearoyl Glutamate, Tromethamine, Niacinamide, Sodium Metaphosphate, Glyceryl Caprylate, Propanediol, Ethylhexylglycerin, Ceramide Np, Fragrance / Parfum, Caprylyl Glycol, Hydrolyzed Hyaluronic Acid, Sorbitan Isostearate, Sodium Hyaluronate, Dextrin, Asiaticoside, Carthamus Tinctorius (Safflower) Flower Extract, Madecassic Acid, Asiatic Acid, Theobroma Cacao (Cocoa) Extract, Tocopherol, Sodium Hyaluronate Crosspolymer, Hyaluronic Acid, Vegetable Oil / Olus Oil / Huile Végétale, Adenium Obesum Leaf Cell Extract, Sodium Acetylated Hyaluronate, Acetyl Tetrapeptide-2, Undaria Pinnatifida Extract.","Suggested Usage:
-Apply evenly to face AM and PM after cleansing, toning, and serum."
P506569,Murad,Rapid Relief Acne Sulfur Clay Mask with Salicylic Acid,Masks,Face Masks,$44.00,Size: 2.5 oz / 74 ml,https://www.sephora.com/productimages/sku/s2696185-main-zoom.jpg?imwidth=160,336,"Item 2696185
What it is: A clay mask that minimizes the look of breakouts in as few as three uses with bacteria-fighting sulfur, exfoliating salicylic acid, and hydrating peat extract.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores, Acne and Blemishes, and Oiliness

Formulation: Mask

Highlighted Ingredients:
- 5% Sulfur: Fights bacteria and targets breakouts.
- Salicylic Acid: Exfoliates rough and bumpy skin for smoother-looking texture.
- Austrian Peat Extract: Reduces visible signs of redness without overdrying.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also cruelty-free.

What Else You Need to Know: This clinically tested, clarifying mask minimizes the appearance of breakouts, decongests pores, and improves texture for an overall clearer complexion. Oil-absorbing kaolin clay with hydrating peat extract prevents overdrying, while eucalyptus extract neutralizes odor in an easy-to-remove formula.

Clinical Results: In a 2-week study, results showed the mask:
- Reduces oil by 92% instantly
- Reduces pimple size after 3 uses
Show less","-5% Sulfur: Fights bacteria and targets breakouts.
-Salicylic Acid: Exfoliates rough and bumpy skin for smoother-looking texture.
-Austrian Peat Extract: Reduces visible signs of redness without overdrying.

Sulfur 5.0%, Water (Aqua), Kaolin, Isopentyldiol, Bentonite, Peat Extract, Zinc Oxide, Propanediol, Glycerin, Cetearyl Alcohol, Cetyl Alcohol, Cetyl Ricinoleate, Glyceryl Stearate SE, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Allantoin, Salicylic Acid, Dipotassium Glycyrrhizate, Zingiber Officinale (Ginger) Root Extract, Bisabolol, Eucalyptus Globulus Leaf Oil, Hydroxyacetophenone, Ethylhexylglycerin, Coco-Glucoside, Acacia Senegal Gum, Xanthan Gum, Carbomer, Tetrasodium Glutamate Diacetate, Citric Acid, Dehydroacetic Acid, Chlorphenesin.","Suggested Usage:
For evening use:
-Massage Murad’s Clarifying Cleanser (sold separately) over dampened face and neck.
-Rinse and pat dry.
-Apply an even layer of Rapid Relief Acne Sulfur Mask onto clean skin.
-Leave on for up to ten minutes.
-Rinse and pat dry.
-Use two to three times weekly.
-Massage Murad’s Clarifying Water Gel (sold separately) evenly over face and neck.
-Follow with a sunscreen during the day."
P505020,Benefit Cosmetics,The POREfessional Good Cleanup Foaming Cleanser,Cleansers,Face Wash & Cleansers,$29.00,Size: 5 oz / 147 mL,https://www.sephora.com/productimages/sku/s2641629-main-zoom.jpg?imwidth=160,501,"Item 2641629
What it is: A gel cleanser that bubbles up into a refreshing, purifying, feel-good foam, making pores look smaller and skin look clearer over time.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores

Formulation: Liquid

Highlighted Ingredients:
- Lemon Extract: Helps pores look smaller.
- Yuzu Extract: Helps skin feel smoother.
- Bisabolol: Comforts skin.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It also comes in recyclable packaging.

What Else You Need to Know: This lightweight foaming cleanser visibly removes dirt, oil, and impurities, making pores appear smaller and skin look clearer over time. It also leaves skin feeling fresh and smooth, not tight or stripped. The formula is dermatologist tested, clinically tested, and suitable for all skin types, including sensitive skin.

Clinical Results: In a self-evaluation of 116 participants:
After 1 use:
- 97% said it visibly removed dirt, oil, and impurities
- 91% said it visibly purified pores
- 98% said skin was refreshed

After 1 month:
- 99% said skin looked clearer and felt smoother
- 88% said pores looked refined
- 100% said skin looked radiant
Show less","-Lemon Extract: Helps pores look smaller.
-Yuzu Extract: Helps skin feel smoother.
-Bisabolol: Comforts skin.

Aqua (Water), Coco-Betaine, Glycerin, Butylene Glycol, PEG-120 Methyl Glucose Dioleate, Sodium Lauroyl Sarcosinate, Maltitol, Sodium Methyl Cocoyl Taurate, Sodium Cocoyl Isethionate, Polyacrylate Crosspolymer-6, Sodium Benzoate, Caprylyl Glycol, Citric Acid, Hydroxyacetophenone, Parfum (Fragrance), Polyquaternium-22, Bisabolol, Sodium Citrate, Pentylene Glycol, Citrus Limon (Lemon) Fruit Extract, Sphingolipids, Sphingomonas Ferment Extract, Citrus Junos Fruit Extract, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol.","Suggested Usage:
-Apply to face and massage in gentle, circular motions.
-Rinse.
-Use daily, AM and PM.

Beauty tips:
-Use after The POREfessional Get Unblocked Makeup-Removing Cleansing Oil (sold separately) for a thorough double cleanse!
-Smooth on The POREfessional Pore Minimizing Primer (sold separately) before makeup for smoother-than-smooth skin!

Recycling Instructions:
-FSC-certified outer packaging and PCR aluminum bottle are recyclable in many areas. Please check your local recycling guidelines."
P509395,Bobbi Brown,Mini Soothing Cleansing Oil,Cleansers,Face Wash & Cleansers,$20.00,Size: 1 oz,https://www.sephora.com/productimages/sku/s2740470-main-zoom.jpg?imwidth=160,127,"Item 2740470
What it is: An oil-rich yet water-light facial cleanser and makeup remover that targets impurities and removes waterproof makeup while nourishing skin.

Skin Type: Normal, Dry, and Combination

Skincare Concerns: Pores and Dryness

Formulation: Liquid

Highlighted Ingredients:
- Meadowfoam Seed Oil: Rich in omega fatty acids and softens skin with a comfortable feel.
- Tamanu Oil: Derived from the nuts of the Tamanu tree, it comforts with emollience.
- Tsubaki Oil: Derived from seeds of the Camellia Flower, it nourishes.

Ingredient Callouts: Free of parabens, phthalates, mineral oil, sulfates SLS & SLES, triclocarban, and contains less than one percent synthetic fragrance.

What Else You Need to Know: Bobbi Brown’s Mini Soothing Cleansing Oil gently yet powerfully targets impurities that can clog pores and cause breakouts. It instantly emulsifies with water to melt away waterproof makeup. Nourishing botanical-oil complex conditions, comforts, softens, and moisturizes to leave skin hydrated all day.

Clinical Results: In consumer testing on 113 women:
- 97% say it removes long-wearing and waterproof makeup after one week of use
- 96% say skin looks softer after one week of use
- 96% say it removes makeup and cleanses in one step after using the product once
Show less","-Meadowfoam Seed Oil: Softens skin with a lightweight feel.
-Tamanu Oil: Comforts with its rich emollience.
-Tsubaki Oil: Nourishes.

Isopropyl Palmitate, Pentaerythrityl Tetraethylhexanoate, Polybutene, Peg-20 Glyceryl Triisostearate, Isohexadecane, PEG-8 Diisostearate, Aleurites Moluccanus Seed Oil, PEG-12 Diisostearate, Tocopherol, Limnanthes Alba (Meadowfoam) Seed Oil, Olea Europaea (Olive) Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Methyldihydrojasmonate, Simmondsia Chinensis (Jojoba) Seed Oil, Jasminum Officinale (Jasmine) Flower Wax, Calophyllum Inophyllum Seed Oil, Camellia Japonica Seed Oil, Lavandula Hybrida Oil, Lavandula Angustifolia (Lavender) Oil, Bisabolol, Glycerin, Glyceryl Laurate, Water/Aqua/Eau, Pentylene Glycol, Dipentaerythrityl Tri-Polyhydroxystearate, Linalyl Acetate, Tocopheryl Acetate.","Suggested Usage:
-Massage onto dry skin with dry hands, starting at cheeks, then nose, forehead, temples, jawline, chin, and upper lip.
-Gently sweep across closed eyes and lips.
-Wet hands.
-Massage again to emulsify.
-Rinse and pat dry."
P506718,OUI the People,Clean Slate Lactic Acid Smoothing Body Wash,Bath & Shower,Body Wash & Shower Gel,$24.00,Size: 5.5 oz / 163 ml,https://www.sephora.com/productimages/sku/s2711075-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,93,"Item 2711075
ONLY AT SEPHORA
What it is: A body wash with lactic acid (AHA) gently cleanses and exfoliates, reducing the appearance of dark spots for smoother texture and even skin tone.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores, Dullness, and Uneven Texture

Highlighted Ingredients:
- Lactic Acid: AHA that visibly reduces skin texture and hyperpigmentation for radiant skin.
- Purple Sea Moss: Superfood with regenerative properties promotes skin health and balance.
- Purple Rice Fermentation: Antioxidants with prebiotics to protect and nourish the skin.

What Else You Need to Know: This body wash provides gentle exfoliation without stripping the skin’s natural barrier. It’s lightly scented with Oui the People’s signature Orange Blossom fragrance, a bright blend of citrus meets floral with geranium delivering a fresh finish. Oui the People products are safe for all skin types including sensitive skin and are melanin-safe.

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Lactic Acid: AHA that visibly reduces skin texture and hyperpigmentation for radiant skin.
-Purple Sea Moss: Superfood with regenerative properties promotes skin health and balance.
-Purple Rice Fermentation: Antioxidants with prebiotics to protect and nourish the skin.

Water/Eau/Aqua, Sodium C14-16 Olefin Sulfonate, Sodium Cocoamphohydroxypropylsulfonate, Sodium Lauroyl Methyl Isethionate, Aloe Barbadensis Leaf, Lactic Acid, Oryza Sativa (Purple Rice) Hull Extract, Daucus Carota Sativa (Carrot) Extract, Citrus Limon (Lemon) Peel Extract, Ipomoea Batatas (Purple Sweet Potato) Root Extract, Chondrus Crispus Extract, Vaccinium Myrtillus Fruit Extract, Camellia Sinensis (Purple Tea) Leaf Extract, Lactobacillus Ferment Lysate, Saccharomyces Lysate, Lithothamnion Calcareum Extract, Propanediol, Sodium Chloride, Glycerin, Cocamidopropyl PG-Dimonium Chloride Phosphate, Cocoamidopropyl Betaine, Cocamidopropyl Hydroxysultaine, Cocamidopropyl Dimethylamine, Hydroxyacetophenone, Sorbitan Caprylate, Sodium Methyl Oleoyl Taurate, Sodium Cocoyl Isethionate, Alpha Olefin (C14-16), Caprylyl Glycol, 1,2-Hexanediol, Citric Acid, Tetrasodium Glutamate Diacetate, Maltodextrin, Benzoic Acid, Sodium Benzoate, Potassium Sorbate, Fragrance/Parfum, Limonene, Linalool.

.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply evenly on wet skin using hands or a loofah.
-Allow to sit on the skin for a couple of minutes.
-Rinse well.
-Use daily for best results."
P504785,St. Tropez,Luxe Body Serum,Body Moisturizers,Body Lotions & Body Oils,$48.00,Size: 6.7 oz / 200 mL,https://www.sephora.com/productimages/sku/s2643989-main-zoom.jpg?imwidth=160,926,"Item 2643989
What it is: A hydrating self-tanning serum to visibly boost your skin from the outside in.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Redness, Dullness, and Uneven Texture

Highlighted Ingredients:
- Hyaluronic Acid: Hydrates.
- Niacinamide: Visibly reduces redness.
- Collagen: Supports skin elasticity.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, and triclosan. It is also vegan, gluten-free, and cruelty-free.

What Else You Need to Know: Made with a 100 percent natural tanning active, niacinamide, hyaluronic acid, vitamin B5, and collagen-enhancing complex, this self-tanner hydrates, smooths, soothes, visibly reduces redness, and evens the look of skin tone while delivering a natural-looking, sun-kissed glow.

Clinical Results: In an independent consumer-testing panel of 100 women:
- 97% found the product was easy to apply
- 90% found the product evened their skin tone
- 88% found that their skin felt instantly hydrated
Show less","-Hyaluronic Acid: Hydrates.
-Niacinamide: Visibly reduces redness.
-Collagen: Supports skin elasticity.

Aqua (Water), Dihydroxyacetone, Butylene Glycol, Polysorbate 20, Trehalose, Phenoxyethanol, Hydroxyethylcellulose, Saccharide Isomerate, Panthenol, Sodium Metabisulfite, Parfum (Fragrance), Maltodextrin, Caramel, Citric Acid, Ethylhexylglycerin, Sodium Hyaluronate, Biosaccharide Gum-1, Linalool, Benzyl Salicylate, Niacinamide, Sodium Citrate, Coumarin, Limonene, Hexyl Cinnamal, Hydroxycitronellal, Geraniol, Alpha-Isomethyl Ionone, Sodium Hydroxide.","Suggested Usage:
-Exfoliate and moisturize dry areas in advance.
-Glide serum on with the St. Tropez Double Sided Luxe Tan Applicator Mitt (sold separately), using the light golden sheen to guide application and ensure no missed patches.
-Tan will subtly develop over four to eight hours.
-No need to rinse.
-Exfoliate and moisturize regularly to prolong your glow.

Precautions:
-Patch test 24 hours before use.
-Do not apply to sensitive, broken, or irritated skin.
-Do not get in eyes; if you do, rinse well with water.
-Avoid contact with lips.
-Formula may stain.
-Wash palms after use.
-Store below 30°C/86°F."
P444048,Sol de Janeiro,Brazilian Bum Bum Jet Set,Value & Gift Sets,,$32.00,,,,,,
