
P508234,HigherDOSE,Sauna Blanket Towel Insert,High Tech Tools,,$89.00,,,,,,
P458576,Peter Thomas Roth,Water Drench® Hyaluronic Hydrating Moisturizer SPF 45,Moisturizers,Face Creams,$55.00,Size: 1.7 oz/ 50 mL,https://www.sephora.com/productimages/sku/s2354629-main-zoom.jpg?imwidth=160,980,,,
P510320,Shani Darden Skin Care,Body Reform Treatment Serum with 2% Granactive Retinoid,Treatments,Face Serums,$72.00,Size: 4 oz / 120 ml,https://www.sephora.com/productimages/sku/s2734515-main-zoom.jpg?imwidth=160,132,"Item 2734515
ONLY AT SEPHORA
What it is: A multi-tasking body serum that visibly smooths KP, firms crepey skin, brightens dark spots, and fades stretch marks for healthier-looking skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Loss of Firmness and Elasticity, Fine Lines and Wrinkles, and Dark Spots

Formulation: Lightweight Serum

Highlighted Ingredients:
- 2% Granactive Retinoid: Reduces the look of fine lines and wrinkles.
- Hydronesis™: Clinically shown to reduce the look of KP and leaves skin feeling softer.
- Vitamin C (Tetrahexyldecyl Ascorbate): Visibly brightens dark spots and provides antioxidant protection.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also cruelty-free.

What Else You Need to Know: Inspired by Shani’s bestselling Retinol Reform, this treatment serum firms the look of crepey skin, smooths the feeling of rough texture, visibly brightens dark spots, and fades the look of stretch marks for smoother- and healthier-looking skin. It’s formulated with 2% Granactive Retinoid for faster results, has a non-sticky formula, and is fragrance free.

Clinical Results: In a 28-day independent consumer-study of 39 participants:
- 95% of participants said this product makes their skin look healthier, smoother, and softer to touch
- 93% said their bumpy skin appears smoother 
- 92% said this product revitalizes dull skin
Show less","-2% Granactive Retinoid: Reduces the look of fine lines and wrinkles.
-Hydronesis™: Clinically shown to reduce the look of KP and leaves skin feeling softer.
-Vitamin C (Tetrahexyldecyl Ascorbate): Visibly brightens dark spots and provides antioxidant protection.

Water / Aqua / Eau, Caprylic/Capric Triglyceride, Glycerin, Diheptyl Succinate, Panthenol, Dimethyl Isosorbide, Arachidyl Alcohol, Aloe Barbadensis (Aloe Vera) Leaf Juice, Behenyl Alcohol, Butyrospermum Parkii (Shea) Butter, Tetrahexyldecyl Ascorbate, Hydroxypinacolone Retinoate, Camellia Sinensis Leaf Extract, Sodium Lactate, C20-22 Alkyl Phosphate, Salinicoccus Lysate Filtrate, Arachidyl Glucoside, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,Tocopheryl Acetate, Pentylene Glycol, C15-19 Alkane, Polyglyceryl-6 Laurate, Capryloyl Glycerin/Sebacic Acid Copolymer, Disodium Phosphate, Polyglycerin-6, Sorbitan Oleate, Sorbitan Isostearate, Tetrasodium Glutamate Diacetate, Sodium Phosphate, Caprylyl Glycol, Potassium Sorbate, Sodium Benzoate, Acetyl Hexapeptide-8, Citric Acid, Xanthan Gum, Ethlhexylglycerin, C20-22 Alcohols, Phenoxyethanol.","Suggested Usage:
-At night, apply an even layer to affected area of body.
-Start with one to two nights a week, add a night each week, building up to as often as your skin can tolerate.
-Use SPF daily and reduce sun exposure."
P483702,TOM FORD,Soleil Lip Blush Balm,Lip,Lip Balms & Treatments,$62.00,Size 0.1 oz  / 3 g,https://www.sephora.com/productimages/sku/s2573418-main-zoom.jpg?imwidth=160,433,"Item 2573418
What it is: A 24-karat gold-infused, hydrating lip balm that swipes on clear and then transforms to a sultry, personalized pink stain based on your unique skin pH.

Formulation Type: Lip Balm & Treatment, Lip Stain

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, and triclosan.

What Else You Need to Know: This decadent, moisturizing, uniquely shade-shifting lip balm perfectly captures the gilded glow of Tom Ford Soleil with exclusive gold-toned flecks and packaging. Its sheer veil transforms to a pink stain that works with your pH for personalized color.
Show less","Hydrogenated Polyisobutene , Octyldodecanol , Pentaerythrityl Tetraisostearate , Neopentyl Glycol Dicaprate , Polyglyceryl-2 Triisostearate , Dibutyl Lauroyl Glutamide , Dibutyl Ethylhexanoyl Glutamide , Barium Sulfate , Tocopherol , Aluminum Hydroxide , [+/- Mica , Titanium Dioxide (Ci 77891) , Red 7 (Ci 15850) , Red 6 (Ci 15850) , Iron Oxides (Ci 77491) , Iron Oxides (Ci 77492) , Iron Oxides (Ci 77499) , Yellow 5 Lake (Ci 19140) , Red 22 Lake (Ci 45380) , Red 28 Lake (Ci 45410) , Blue 1 Lake (Ci 42090)], Octyldodecanol , Hydrogenated Polyisobutene , Neopentyl Glycol Dicaprate , Isotridecyl Isononanoate, Pentaerythrityl Tetraisostearate , Dibutyl Lauroyl Glutamide , Dibutyl Ethylhexanoyl Glutamide , Tocopherol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.","Suggested Usage:
-Apply directly to lips.
-Use bullet or lip brush."
P475124,La Mer,The Hydrating Infused Emulsion,Moisturizers,Mists & Essences,$130.00,Size: 1.7 oz/ 50 mL,https://www.sephora.com/productimages/sku/s2495448-main-zoom.jpg?imwidth=160,534,"Item 2495448
What it is: An ultra-light emulsion that moisturizes, protects the skin barrier, and defends against dryness, leaving your skin soft, supple, and nourished.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Uneven Texture

Formulation: Cream

Highlighted Ingredients:
- Miracle Broth™: Works to reduce the look of irritation, helps skin maintain a state of calm.
- Kelp and Soy: Helps skin drink in essential minerals and nutrients for a look of wellness.
- Lime Tea Concentrate: Proprietary antioxidant, neutralizes free radicals to protect skin.

What Else You Need to Know: A nutrient-rich emulsion, infused with Miracle Broth, that delivers all-day hydration with an ultra-lightweight feel to protect skin and help stabilize its moisture barrier. This fluid, quick-absorbing moisturizer treatment glides on effortlessly, leaving skin looking supple, healthy and radiant.

Clinical Results: Clinical testing on 22 women after using emulsion once:
- Immediately boosts skin's hydration levels by 149%

Consumer testing on 105 women after using emulsion for 1 week:
- 90% of women said their skin looked calmed and soothed

Consumer testing on 102 women after using emulsion for 4 weeks:
- 93% of women said their skin felt softer and smoother
Show less","-Miracle Broth™: Works to reduce the look of irritation, helps skin maintain a state of calm.
-Kelp and Soy: Helps skin drink in essential minerals and nutrients for a look of wellness.
-Lime Tea Concentrate: Proprietary antioxidant, neutralizes free radicals to protect skin.

Water/Aqua/Eau, Algae Extract, Squalane, Butylene Glycol, Glycerin, Limnanthes Alba (Meadowfoam) Seed Oil, Bis-Diglyceryl Polyacyladipate-2, Phenyl Trimethicone, Hydrogenated Lecithin, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Macrocystis Pyrifera (Kelp) Extract, Hydrolyzed Soy Protein, Soy Amino Acids, Laminaria Digitata Extract, Olea Europaea (Olive) Fruit Oil, Hydrolyzed Rice Extract, Acetyl Hexapeptide-8, Citrus Aurantifolia (Lime) Peel Extract, Lactobacillus Ferment, Sodium Hyaluronate, Olea Europaea (Olive) Fruit Extract, Caffeine, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Centaurium Erythraea (Centaury) Extract, Triticum Vulgare (Wheat) Bran Extract, Yeast Extract/Faex/Extrait De Levure, Tocopheryl Acetate, Trehalose, Dipotassium Glycyrrhizate, Caprylic/Capric Triglyceride, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Polyacrylate Crosspolymer-6, Tetrahexyldecyl Ascorbate, Sucrose, Dimethicone, Xanthan Gum, Alcohol Denat., T-Butyl Alcohol, Fragrance (Parfum), Linalool, Hydroxycitronellal, Citronellol, Geraniol, Limonene, Disodium Edta, Bht, Potassium Sorbate, Phenoxyethanol.

Ingredients are subject to change at the manufacturer’s discretion. For the most complete and up-to-date list of ingredients, refer to the product packaging.","Suggested Usage:
-After applying your serum, gently smooth two pumps of emulsion evenly over face and neck using your fingertips.
-For optimal hydration, make this emulsion treatment a regular part of your daily skincare routine.
-Follow with your favorite La Mer moisturizer and skincare treatments.
-Use with: The Treatment Lotion, The Concentrate, The Eye Concentrate, Crème de la Mer, The Moisturizing Soft Cream, or The Moisturizing Fresh Cream (sold separately)."
P471046,KORA Organics,Turmeric Glow Brightening Refillable Moisturizer,Moisturizers,Face Creams,$66.00,Size: 1.69 oz/ 50 mL,https://www.sephora.com/productimages/sku/s2356160-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,1.1K,"Item 2356160
ONLY AT SEPHORA
What it is: An ultra-hydrating, refillable moisturizer that reduces the appearance of hyperpigmentation and dullness for visibly brighter, plumper, glowing skin.

Skin Type: Normal, Dry, and Combination

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Dullness

Formulation: Rich Cream

Highlighted Ingredients:
- Liposome Blend of Turmeric, Licorice, and Noni Fruit: Nourishes and conditions skin.
- Marine Microalgae: Is a powerful source of essential fatty acids and carotenoids.
- Desert Date Oil: Boosts moisture to smooth and visibly plump skin.

Ingredient Callouts: This product is vegan, gluten-free, and cruelty-free.

What Else You Need to Know: This nourishing cream smooths and visibly plumps your skin, leaving it looking firm and glowing. Powered by a blend of turmeric and noni fruit extract, it visibly brightens, soothes, and fortifies while minimizing the appearance of fine lines and wrinkles.

This product is an Allure Best of Beauty award winner.

Clinical Results: In an independent clinical study of 51 consumers (ages 25 to 55), over a 4-week period of twice-daily use:
- 100% said their skin felt smoother
- 98% said their skin felt hydrated, calmed, and soothed
- 94% said their skin felt firmer

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Liposome Blend of Turmeric, Licorice, and Noni Fruit: Nourishes and conditions skin.
-Marine Microalgae: Is a powerful source of essential fatty acids and carotenoids.
-Desert Date Oil: Boosts moisture to smooth and visibly plump skin.

Aloe Barbadensis (Aloe Vera) Leaf Juice*, Glycerin^, Coconut Alkanes, Cetearyl Alcohol, Persea Gratissima (Avocado) Oil*, Rosa Canina (Rosehip) Seed Oil*, Balanites Roxburghii Seed Oil*, Water/Aqua/Eau, Lactobacillus Ferment, Cetearyl Olivate, Helianthus Annuus (Sunflower) Seed Oil*, Sorbitan Olivate, Butyrospermum Parkii (Shea) Butter*, Hippophae Rhamnoides (Seabuckthorn) Fruit Oil*, Passiflora Edulis (Maracuja) Seed Oil*, Caprylic/Capric Triglyceride, Oryza Sativa (Rice) Extract*, Lactobacillus, Ascorbyl Glucoside, Coco-Caprylate/Caprate, Lactobacillus/Arundinaria Gigantea Leaf Ferment Filtrate, Astrocaryum Murumuru Seed Butter, Gossypium Herbaceum (Cotton) Seed Oil, Saccharomyces Lysate Extract, Bidens Pilosa Extract, Calendula Officinalis Flower Extract*, Cocos Nucifera (Coconut) Fruit Extract, Potassium Sorbate, Lavandula Angustifolia (Lavender) Oil, Linum Usitatissimum (Linseed) Seed Oil, Lactic Acid, Phospholipids, Citrus Limon (Lemon) Peel Oil, Hydrolyzed Sodium Hyaluronate, Mentha Piperita (Peppermint Indian) Leaf Oil*, Sclerotium Gum, Potassium Hydroxide, Curcuma Longa (Turmeric) Root Extract*, Glycyrrhiza Glabra (Licorice) Root Extract*, Morinda Citrifolia Fruit Extract*, Yeast (Faex) Powder, Sodium Phytate, Cylindrotheca Fusiformis Extract, Leuconostoc/Radish Root Ferment Filtrate, Cananga Odorata Flower Oil, Juniperus Virginiana (Cedarwood) Oil, Leuconostoc Ferment Filtrate, Tocopherol , Bisabolol, Soybean Peroxidase, Superoxide Dismutase, Alcohol, Citral**, Geraniol**, Limonene**, Linalool**.

*Ingredients from Organic Farming

**From essential oils

^Made using organic ingredients

99.8% natural origin of total. 70.0% of the total ingredients are from organic farming. 70.0% organic of total minus water and minerals. COSMOS ORGANIC certified by ECOCERT Greenlife according to COSMOS Standard available at http://COSMOS.ecocert.com

***This ingredient list is subject to change. Customers should refer to product packaging for the most up-to-date ingredient list.***

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Warm a pearl-size portion in your palms and gently massage onto a clean face, neck, and décolletage in the morning and evening, after your serum.
-Fantastic for prepping skin for makeup.
-Use with refill pod included. (Additional pods sold separately.)

Recycling Instructions:
-Remove empty pod and rinse out any excess product.
-Recycle pod and place new refill pod into glass jar.
-If you choose not to reuse the jar or refill it with a new pod, discard cap and recycle glass jar."
P511236,54 Thrones,Mini Barrier Repair Cloud Body Cream with Peptides + Hyaluronic Acid,Body Moisturizers,Body Lotions & Body Oils,$22.00,Scent: Vanilla Honey,https://www.sephora.com/productimages/sku/s2749026-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,31,"Item 2749026
What it is: A nongreasy body cream made with peptides, resurrection plant & hyaluronic acid to repair skin’s moisture barrier.

Highlighted Ingredients:
- Peptides: Support a healthy skin barrier and collagen production.
- Hyaluronic Acid/Sodium Hyaluronate: Draws in moisture to increase skin hydration.
- Resurrection Plant: Prevents water loss and rapidly hydrates skin.

What Else You Need to Know: This is the ultimate barrier-repair cream. The peptides and sodium hyaluronate work hard to increase collagen production and draw in moisture. The resurrection plant, a miracle plant from southern Africa, instantly improves dry, damaged skin. Restore your skin barrier while smelling like rich, warm vanilla and honey or Kenyan hibiscus and Moroccan rose.


Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Peptides: Support a healthy skin barrier and collagen production.
-Hyaluronic Acid/Sodium Hyaluronate: Draws in moisture to increase skin hydration.
-Resurrection Plant: Prevents water loss and rapidly hydrates skin.

Water, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Glycerin, Propanediol, Argania Spinosa Kernel Oil, Caprylic/Capric Triglyceride, Cetearyl Olivate, Sorbitan Olivate, Helianthus Annuus (Sunflower) Seed Wax Simmondsia Chinensis (Jojoba) Seed Oil, Garcinia Indica Seed Butter, Lecithin, 1,2-Hexanediol, Sodium, Stearoyl Glutamate, Hydroxyacetophenone, Triolein, Caprylyl Glycol, Myrothamnus Flabellifolia Leaf Extract, Xanthan Gum, Vanilla Planifolia Fruit Extract, Honey, Tocopheryl Acetate, Ceramide Np, Glyceryl Dioleate, Citric Acid, Honey Extract, Sodium Hyaluronate, Hexapeptide-11, Ethylhexylglycerin.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply desired amount to skin.
-Massage all over until fully absorbed. For best results, massage into damp skin.

Recycling Instructions:
-The carton, lid, and jar can be recycled
-Rinse the jar to remove any remaining product and bring to nearest recycling bin."
P406104,Peter Thomas Roth,24K Gold Pure Luxury Lift & Firm Hydra-Gel Eye Patches,Eye Care,Eye Creams & Treatments,$75.00,Size: 30 pairs - 60 patches,https://www.sephora.com/productimages/sku/s1809318-main-zoom.jpg?imwidth=160,370,"Item 1809318
What it is: A luxurious pair of eye-contour gel patches infused with 24K and colloidal gold to visibly lift and firm the delicate eye area.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Puffiness

Formulation: Mask

Highlighted Ingredients:
- 24K Gold and Colloidal Gold: Give skin a more lifted and firmer appearance for a more youthful-looking eye area.
- Caffeine: Helps reduce the look of undereye puffiness.
- Hydrolyzed Collagen: Visibly diminishes fine lines, wrinkles, and crow's feet around the delicate eye area.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, and phthalates. This product is also gluten-free.

What Else You Need to Know: These lavish, pampering eye treatments with 24K gold and colloidal gold help lift and firm the look of the eye area in as little as 10 minutes. The formula includes hyaluronic acid to deliver intense hydration, hydrolyzed collagen to visibly diminish fine lines and wrinkles, and caffeine to reduce a puffy appearance.
Show less","-24K Gold and Colloidal Gold: Give skin a more lifted and firmer appearance for a more youthful-looking eye area.
-Caffeine: Helps reduce the look of undereye puffiness.
-Hydrolyzed Collagen: Visibly diminishes fine lines, wrinkles, and crow's feet around the delicate eye area.

Water/Aqua/Eau, Glycerin, Carrageenan, Butylene Glycol, Ceratonia Siliqua (Carob) Gum, Colloidal Gold, Sodium Hyaluronate, Hydrolyzed Collagen, Caffeine, Niacinamide, Aloe Barbadensis Leaf Juice Powder, Tocopheryl Acetate, Allantoin, Jania Rubens Extract, Adenosine, Lavandula Angustifolia (Lavender) Oil, Ricinus Communis (Castor) Seed Oil, Calcium Lactate, Xanthan Gum, Disodium EDTA, Peg-60 Hydrogenated Castor Oil, Synthetic Fluorphlogopite, Mica, Tin Oxide, Chlorphenesin, Phenoxyethanol, Gold (Ci 77480), Iron Oxides (Ci 77491), Titanium Dioxide (Ci 77891).

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Use the enclosed spatula to gently lift and separate a delicate gel patch.
-Apply onto a clean, dry undereye area.
-Repeat on other side.
-Relax and enjoy for 10 to 15 minutes.
-Discard after use and gently pat remaining serum into skin.
-For external use only."
P513280,Soleil Toujours,Daily Defense Mineral Body Lotion SPF 30,Sunscreen,Body Sunscreen,$58.00,Size: 5.8 oz / 171 ml,https://www.sephora.com/productimages/sku/s2811172-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,2,"Item 2811172
What it is: An antioxidant-rich, mineral sunscreen with vitamin C, squalane, and niacinamide that protects and hydrates the skin, with no white cast.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Dullness

Formulation: Cream

Highlighted Ingredients:
- Vitamin C: Visibly brightens and firms skin and reduces the appearance of fine lines.
- Squalane: Retains moisture, intensely hydrates, and replenishes the skin barrier.
- Niacinamide: Promotes a smooth and supple skin surface and visibly evens skin tone.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, comes in recyclable packaging, and is reef-safe.

What Else You Need to Know: This moisturizing SPF is infused with a nourishing EcoSun Complex® and is perfect for daily UV protection plus hydration. The lightweight formula applies white and then blends in totally clear on all skin types and tones. It is also 80 minutes water- and sweat-resistant.


Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less","-Vitamin C: Visibly brightens and firms skin and reduces the appearance of fine lines.
-Squalane: Retains moisture, intensely hydrates, and replenishes the skin barrier.
-Niacinamide: Promotes a smooth and supple skin surface and visibly evens skin tone.

Zinc Oxide 20%; Inactive Ingredients: Allantoin, Aloe Barbadensis Leaf Juice, Aluminum Starch Octenylsuccinate, Ascorbyl Tetraisopalmitate, Beta-Pinene, Bisabolol, Butylene Glycol, Butyloctyl Salicylate, Caprylic/Capric Triglyceride, Cetearyl Olivate, Citral, Citric Acid, Dicaprylyl Carbonate, Dimethicone, Ethylhexylglycerin, Ethylhexyl Methoxycrylene, Geraniol, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Hydrogenated Castor Oil, Isoamyl Salicylate, Isopropyl Myristate, Laevo Carvone, Limonene, Linalool, Linalyl Acetate, Magnesium Sulfate, Menthol, Myrcene, Niacinamide, P-Cymene, Phenoxyethanol, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Potassium Sorbate, Propylene Glycol, Porphyra Umbilicalis Extract, Sodium Benzoate, Sodium Hyaluronate, Sorbitan Oleate, Sorbitan Olivate, Squalane, Synthetic Beeswax, Tocopheryl Acetate, VP/Hexadecene Copolymer, Water, Xanthan Gum.

The list of ingredients is subject to change. Please consult the packaging of the product purchased.","Suggested Usage:
-Apply liberally all over the body 15 minutes before sun exposure.
-Reapply after 80 minutes of swimming or sweating, immediately after towel drying, and at least every two hours."
P462384,Mario Badescu,Spritz. Mist. Glow. Facial Spray Trio,Value & Gift Sets,,$24.00,,,,,,
P439061,OLEHENRIKSEN,Glow2OH 7% AHA Exfoliating Dark Spot Toner,Cleansers,Toners,$35.00,Size: 6.5 oz/ 190 mL,https://www.sephora.com/productimages/sku/s2169431-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,3.1K,"Item 2169431
What it is: A non-stripping gentle yet powerful daily toner, supercharged with high-potency AHAs (glycolic and lactic acids), to reduce the look of dark spots in as little as seven days.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Spots, Fine Lines and Wrinkles, and Dullness and Uneven Texture

Formulation: Lightweight Liquid

Highlighted Ingredients:
- 7% High-potency AHAs (Glycolic Acid and Lactic Acid): Even skin tone and texture; help reduce the appearance of dark spots, fine lines, and wrinkles.
-Witch Hazel Water: A natural distillate of the witch hazel tree, known to be a natural astringent to help brighten and refine skin.
-Lemon, Sugar Cane, Licorice Root, Chamomile, and Sandalwood Extracts: Help soothe and condition skin.

Ingredient Callouts: This product is cruelty-free.

What Else You Need to Know: This powerhouse face toner targets dark spots, fine lines, and wrinkles to visibly brighten and smooth skin texture. At night, tone your skin post-cleansing, and you’ll be perfectly prepped for serum and moisturizer. Plus, with its lemon sugar scent and the tingle, you’ll be hooked from the very first swipe.
Curious about the scent? You can rest easy knowing this toner contains less than one percent synthetic fragrance and was rigorously tested for safety, toxicity, and allergens

Clinical Results: In a consumer study on 39 women, after 8 weeks:
-Reduces the look of dark spots in 7 days*
-100% agree it removes residual dirt, makeup and impurities*
-97% agree it’s gentle enough for everyday use*



Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","Water, Glycolic Acid, Hamamelis Virginiana (Witch Hazel) Water, Lactic Acid, Sodium Hydroxide, Polysorbate 20, Phenoxyethanol, Fragrance, Phytic Acid, Ethylhexylglycerin, Glycerin, Chamomilla Recutita (Matricaria) Flower Extract, Citrus Limon (Lemon) Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Saccharum Officinarum (Sugar Cane) Extract, Santalum Album (Sandalwood) Extract, Benzoic Acid, Leuconostoc/Radish Root Ferment Filtrate, Tocopherol, Citral, Limonene, Linalool.



The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-At night, pour onto a cotton pad and swipe over clean, dry face in a circular motion.
-Follow with your favorite OLEHENRIKSEN® moisturizer, such as C-Rush™ Brightening Gel Crème or C-Rush Brightening Double Crème if your skin is on the drier side (both sold separately).
-Glow tip: Soak a cotton swab in the toner and hold it on stubborn dark spots for a targeted treatment. This product contains active ingredients; test a small amount on forearm."
P515380,Dr. Idriss,Barrier Baste Exfoliating AHA Lip Treatment,Lip Balms & Treatments,,$24.00,Size: .34 oz / 10 ml,https://www.sephora.com/productimages/sku/s2835585-main-zoom.jpg?imwidth=160,171,"Item 2835585
ONLY AT SEPHORA
What it is: A hydrating, no-rinse exfoliating lip serum that is clinically shown to visibly smooth chapped, peeling, or dry lips after just one night.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness and Uneven Texture

Formulation: Liquid

Highlighted Ingredients:
- Mandelic Acid: An AHA that gently exfoliates and hydrates to visibly smooth.
- Gluconolactone: An exfoliating acid that draws moisture in.
- Glycerin: Hydrates.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also vegan and cruelty-free.

What Else You Need to Know: This AHA lip formula hydrates and gently exfoliates, without disrupting the sensitive lip skin barrier like physical scrubs can. Inspired by board-certified dermatologist Dr. Shereene Idriss’ (@shereeneidriss) viral ""lip basting"" hack for chapped lips, this formula is clinically shown to improve lip texture.

Clinical Results: In an independent clinical study and consumer-perception study of 34 subjects who used the Barrier Baste Lip Basting Duo,* after one application:
- 94% of users reported that this duo immediately helps heal dry, damaged lips
- 100% of users reported relief in discomfort caused by dryness and flakiness
- 100% of users reported immediate protection, nourishment, and comfort of lips

*Includes the Barrier Baste Lip Peel and Barrier Baste Lip Baste.
Show less","-Mandelic Acid: An AHA that gently exfoliates and hydrates to visibly smooth.
-Gluconolactone: An exfoliating acid that draws moisture in.
-Glycerin: Hydrates.

Water/Aqua/Eau, Sucrose, Gluconolactone, Glycerin, Mandelic Acid, Sodium Hydroxide, Maltodextrin, Hydroxyethylcellulose, Flavor (Aroma), Phenoxyethanol.","Suggested Usage:
-Apply at night on dry lips.
-Gently squeeze the tube to dispense the formula and glide evenly across lips.
-Allow the formula to fully absorb before applying lip balm as the final step.
-For best results, use with Dr. Idriss’ Barrier Baste Lip Baste (sold separately).
-Use up to seven times per week at night.
-When using an AHA, remember to apply sunscreen during the day."
P392607,Peter Thomas Roth,24K Gold Mask Pure Luxury Lift & Firm,Masks,Face Masks,$85.00,Size: 5 oz,https://www.sephora.com/productimages/sku/s1684869-main-zoom.jpg?imwidth=160,205,"Item 1684869
What it is: A luxurious treatment mask with 24K and colloidal gold to lift and firm the look of skin while imparting an opulent glow.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dullness, and Loss of Firmness and Elasticity

Formulation: Mask

Highlighted Ingredients:
- 24K Gold: Lifts and firms the appearance of skin while imparting an opulent glow.
- Colloidal Gold: Visibly lifts and firms skin.
- Caffeine: Helps tone, tighten, and firm skin‘s appearance.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, and phthalates.

What Else You Need to Know: This lavish treatment uses 24K gold, colloidal gold, and caffeine to improve the look of fine lines, wrinkles, and firmness. It also contains peridot to nourish and reduce signs of aging, while hyaluronic acid and glycerin intensely hydrate for a plumper, more lifted appearance.
Show less","-24K Gold: Provides powerful anti-aging benefits, helps firm, lift, brighten, and calm the appearance of skin while providing an opulent glow.
-Colloidal Gold: Helps lift and firm the look of skin.
-Magnesium: Helps re-energize skin and minimize the look of the aging effects of stress.
-Caffeine: Helps tone and condition the appearance of skin.

Glycerin, Water, Sodium Hyaluronate, Caffeine, Olivine Extract, Colloidal Gold, Pentylene Glycol, Carbomer, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Sodium Metabisulfite, Mica, Phenoxyethanol, Gold (Ci 77480), Iron Oxides (Ci 77491), Titanium Dioxide (Ci 77891).

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply a very generous, opaque layer to clean skin, thoroughly covering the entire face.
-Leave on for five to 10 minutes before rinsing thoroughly with warm water.
-Use two to three times a week or as often as desired.

Precautions:
-For external use only.
-Avoid contact with eyes."
